"state","state_abb","date","primary","candidate","col","row","actual","biden_share","sanders_share","other_share","nth_del"
"Florida","FL",2020-03-17,TRUE,"Biden",8,89,TRUE,1,0,0,1092
"Florida","FL",2020-03-17,TRUE,"Biden",9,89,TRUE,1,0,0,1093
"Florida","FL",2020-03-17,TRUE,"Biden",10,89,TRUE,1,0,0,1094
"Florida","FL",2020-03-17,TRUE,"Biden",11,89,TRUE,1,0,0,1095
"Florida","FL",2020-03-17,TRUE,"Biden",12,89,TRUE,1,0,0,1096
"Florida","FL",2020-03-17,TRUE,"Biden",13,89,TRUE,1,0,0,1097
"Florida","FL",2020-03-17,TRUE,"Biden",14,89,TRUE,1,0,0,1098
"Florida","FL",2020-03-17,TRUE,"Biden",15,89,TRUE,1,0,0,1099
"Florida","FL",2020-03-17,TRUE,"Biden",16,89,TRUE,1,0,0,1100
"Florida","FL",2020-03-17,TRUE,"Biden",17,89,TRUE,1,0,0,1101
"Florida","FL",2020-03-17,TRUE,"Biden",18,89,TRUE,1,0,0,1102
"Florida","FL",2020-03-17,TRUE,"Biden",1,90,TRUE,1,0,0,1103
"Florida","FL",2020-03-17,TRUE,"Biden",2,90,TRUE,1,0,0,1104
"Florida","FL",2020-03-17,TRUE,"Biden",3,90,TRUE,1,0,0,1105
"Florida","FL",2020-03-17,TRUE,"Biden",4,90,TRUE,1,0,0,1106
"Florida","FL",2020-03-17,TRUE,"Biden",5,90,TRUE,1,0,0,1107
"Florida","FL",2020-03-17,TRUE,"Biden",6,90,TRUE,1,0,0,1108
"Florida","FL",2020-03-17,TRUE,"Biden",7,90,TRUE,1,0,0,1109
"Florida","FL",2020-03-17,TRUE,"Biden",8,90,TRUE,1,0,0,1110
"Florida","FL",2020-03-17,TRUE,"Biden",9,90,TRUE,1,0,0,1111
"Florida","FL",2020-03-17,TRUE,"Biden",10,90,TRUE,1,0,0,1112
"Florida","FL",2020-03-17,TRUE,"Biden",11,90,TRUE,1,0,0,1113
"Florida","FL",2020-03-17,TRUE,"Biden",12,90,TRUE,1,0,0,1114
"Florida","FL",2020-03-17,TRUE,"Biden",13,90,TRUE,1,0,0,1115
"Florida","FL",2020-03-17,TRUE,"Biden",14,90,TRUE,1,0,0,1116
"Florida","FL",2020-03-17,TRUE,"Biden",15,90,TRUE,1,0,0,1117
"Florida","FL",2020-03-17,TRUE,"Biden",16,90,TRUE,1,0,0,1118
"Florida","FL",2020-03-17,TRUE,"Biden",17,90,TRUE,1,0,0,1119
"Florida","FL",2020-03-17,TRUE,"Biden",18,90,TRUE,1,0,0,1120
"Florida","FL",2020-03-17,TRUE,"Sanders",18,81,TRUE,0,1,0,794
"Florida","FL",2020-03-17,TRUE,"Sanders",19,81,TRUE,0,1,0,795
"Florida","FL",2020-03-17,TRUE,"Sanders",20,81,TRUE,0,1,0,796
"Florida","FL",2020-03-17,TRUE,"Sanders",21,81,TRUE,0,1,0,797
"Florida","FL",2020-03-17,TRUE,"Sanders",22,81,TRUE,0,1,0,798
"Florida","FL",2020-03-17,TRUE,"Sanders",23,81,TRUE,0,1,0,799
"Florida","FL",2020-03-17,TRUE,"Sanders",24,81,TRUE,0,1,0,800
"Florida","FL",2020-03-17,TRUE,"Sanders",19,82,TRUE,0,1,0,801
"Florida","FL",2020-03-17,TRUE,"Sanders",20,82,TRUE,0,1,0,802
"Florida","FL",2020-03-17,TRUE,"Sanders",21,82,TRUE,0,1,0,803
"Florida","FL",2020-03-17,TRUE,"Sanders",22,82,TRUE,0,1,0,804
"Florida","FL",2020-03-17,TRUE,"Sanders",23,82,TRUE,0,1,0,805
"Florida","FL",2020-03-17,TRUE,"Sanders",24,82,TRUE,0,1,0,806
"Florida","FL",2020-03-17,TRUE,"Sanders",19,83,TRUE,0,1,0,807
"Florida","FL",2020-03-17,TRUE,"Sanders",20,83,TRUE,0,1,0,808
"Florida","FL",2020-03-17,TRUE,"Sanders",21,83,TRUE,0,1,0,809
"Florida","FL",2020-03-17,TRUE,"Sanders",22,83,TRUE,0,1,0,810
"Florida","FL",2020-03-17,TRUE,"Sanders",23,83,TRUE,0,1,0,811
"Florida","FL",2020-03-17,TRUE,"Sanders",24,83,TRUE,0,1,0,812
"Florida","FL",2020-03-17,TRUE,"Sanders",19,84,TRUE,0,1,0,813
"Florida","FL",2020-03-17,TRUE,"Sanders",20,84,TRUE,0,1,0,814
"Florida","FL",2020-03-17,TRUE,"Sanders",21,84,TRUE,0,1,0,815
"Florida","FL",2020-03-17,TRUE,"Sanders",22,84,TRUE,0,1,0,816
"Florida","FL",2020-03-17,TRUE,"Sanders",23,84,TRUE,0,1,0,817
"Florida","FL",2020-03-17,TRUE,"Sanders",24,84,TRUE,0,1,0,818
"Florida","FL",2020-03-17,TRUE,"Sanders",19,85,TRUE,0,1,0,819
"Florida","FL",2020-03-17,TRUE,"Sanders",20,85,TRUE,0,1,0,820
"Florida","FL",2020-03-17,TRUE,"Sanders",21,85,TRUE,0,1,0,821
"Florida","FL",2020-03-17,TRUE,"Sanders",22,85,TRUE,0,1,0,822
"Florida","FL",2020-03-17,TRUE,"Sanders",23,85,TRUE,0,1,0,823
"Florida","FL",2020-03-17,TRUE,"Sanders",24,85,TRUE,0,1,0,824
"Florida","FL",2020-03-17,TRUE,"Sanders",19,86,TRUE,0,1,0,825
"Florida","FL",2020-03-17,TRUE,"Sanders",20,86,TRUE,0,1,0,826
"Florida","FL",2020-03-17,TRUE,"Sanders",21,86,TRUE,0,1,0,827
"Florida","FL",2020-03-17,TRUE,"Sanders",22,86,TRUE,0,1,0,828
"Florida","FL",2020-03-17,TRUE,"Sanders",23,86,TRUE,0,1,0,829
"Florida","FL",2020-03-17,TRUE,"Sanders",24,86,TRUE,0,1,0,830
"Florida","FL",2020-03-17,TRUE,"Sanders",19,87,TRUE,0,1,0,831
"Florida","FL",2020-03-17,TRUE,"Sanders",20,87,TRUE,0,1,0,832
"Florida","FL",2020-03-17,TRUE,"Sanders",21,87,TRUE,0,1,0,833
"Florida","FL",2020-03-17,TRUE,"Sanders",22,87,TRUE,0,1,0,834
"Florida","FL",2020-03-17,TRUE,"Sanders",23,87,TRUE,0,1,0,835
"Florida","FL",2020-03-17,TRUE,"Sanders",24,87,TRUE,0,1,0,836
"Florida","FL",2020-03-17,TRUE,"Sanders",19,88,TRUE,0,1,0,837
"Florida","FL",2020-03-17,TRUE,"Sanders",20,88,TRUE,0,1,0,838
"Florida","FL",2020-03-17,TRUE,"Sanders",21,88,TRUE,0,1,0,839
"Florida","FL",2020-03-17,TRUE,"Sanders",22,88,TRUE,0,1,0,840
"Florida","FL",2020-03-17,TRUE,"Sanders",23,88,TRUE,0,1,0,841
"Florida","FL",2020-03-17,TRUE,"Sanders",24,88,TRUE,0,1,0,842
"Florida","FL",2020-03-17,TRUE,"Sanders",19,89,TRUE,0,1,0,843
"Florida","FL",2020-03-17,TRUE,"Sanders",20,89,TRUE,0,1,0,844
"Florida","FL",2020-03-17,TRUE,"Sanders",21,89,TRUE,0,1,0,845
"Florida","FL",2020-03-17,TRUE,"Sanders",22,89,TRUE,0,1,0,846
"Florida","FL",2020-03-17,TRUE,"Sanders",23,89,TRUE,0,1,0,847
"Florida","FL",2020-03-17,TRUE,"Sanders",24,89,TRUE,0,1,0,848
"Florida","FL",2020-03-17,TRUE,"Sanders",19,90,TRUE,0,1,0,849
"Florida","FL",2020-03-17,TRUE,"Sanders",20,90,TRUE,0,1,0,850
"Georgia","GA",2020-05-19,TRUE,"Biden",1,134,FALSE,1,0,0,1628
"Georgia","GA",2020-05-19,TRUE,"Biden",2,134,FALSE,1,0,0,1629
"Georgia","GA",2020-05-19,TRUE,"Biden",3,134,FALSE,1,0,0,1630
"Georgia","GA",2020-05-19,TRUE,"Biden",1,135,FALSE,1,0,0,1641
"Georgia","GA",2020-05-19,TRUE,"Biden",2,135,FALSE,1,0,0,1642
"Georgia","GA",2020-05-19,TRUE,"Biden",3,135,FALSE,1,0,0,1643
"Georgia","GA",2020-05-19,TRUE,"Biden",1,136,FALSE,1,0,0,1657
"Georgia","GA",2020-05-19,TRUE,"Biden",2,136,FALSE,1,0,0,1658
"Georgia","GA",2020-05-19,TRUE,"Biden",3,136,FALSE,1,0,0,1659
"Georgia","GA",2020-05-19,TRUE,"Biden",1,137,FALSE,1,0,0,1672
"Georgia","GA",2020-05-19,TRUE,"Biden",2,137,FALSE,1,0,0,1673
"Georgia","GA",2020-05-19,TRUE,"Biden",3,137,FALSE,1,0,0,1674
"Georgia","GA",2020-05-19,TRUE,"Biden",1,138,FALSE,1,0,0,1685
"Georgia","GA",2020-05-19,TRUE,"Biden",2,138,FALSE,1,0,0,1686
"Georgia","GA",2020-05-19,TRUE,"Biden",3,138,FALSE,1,0,0,1687
"Georgia","GA",2020-05-19,TRUE,"Biden",4,138,FALSE,1,0,0,1688
"Georgia","GA",2020-05-19,TRUE,"Biden",5,138,FALSE,1,0,0,1689
"Georgia","GA",2020-05-19,TRUE,"Biden",6,138,FALSE,1,0,0,1690
"Georgia","GA",2020-05-19,TRUE,"Biden",7,138,FALSE,1,0,0,1691
"Georgia","GA",2020-05-19,TRUE,"Biden",8,138,FALSE,1,0,0,1692
"Georgia","GA",2020-05-19,TRUE,"Biden",9,138,FALSE,1,0,0,1693
"Georgia","GA",2020-05-19,TRUE,"Biden",10,138,FALSE,1,0,0,1694
"Georgia","GA",2020-05-19,TRUE,"Biden",11,138,FALSE,1,0,0,1695
"Georgia","GA",2020-05-19,TRUE,"Biden",12,138,FALSE,1,0,0,1696
"Georgia","GA",2020-05-19,TRUE,"Biden",13,138,FALSE,1,0,0,1697
"Georgia","GA",2020-05-19,TRUE,"Biden",14,138,FALSE,1,0,0,1698
"Georgia","GA",2020-05-19,TRUE,"Biden",15,138,FALSE,1,0,0,1699
"Georgia","GA",2020-05-19,TRUE,"Biden",16,138,FALSE,1,0,0,1700
"Georgia","GA",2020-05-19,TRUE,"Biden",17,138,FALSE,1,0,0,1701
"Georgia","GA",2020-05-19,TRUE,"Biden",18,138,FALSE,1,0,0,1702
"Georgia","GA",2020-05-19,TRUE,"Biden",1,139,FALSE,1,0,0,1703
"Georgia","GA",2020-05-19,TRUE,"Biden",2,139,FALSE,1,0,0,1704
"Georgia","GA",2020-05-19,TRUE,"Biden",3,139,FALSE,1,0,0,1705
"Georgia","GA",2020-05-19,TRUE,"Biden",4,139,FALSE,1,0,0,1706
"Georgia","GA",2020-05-19,TRUE,"Biden",5,139,FALSE,1,0,0,1707
"Georgia","GA",2020-05-19,TRUE,"Biden",6,139,FALSE,1,0,0,1708
"Georgia","GA",2020-05-19,TRUE,"Biden",7,139,FALSE,1,0,0,1709
"Georgia","GA",2020-05-19,TRUE,"Biden",8,139,FALSE,1,0,0,1710
"Georgia","GA",2020-05-19,TRUE,"Biden",9,139,FALSE,1,0,0,1711
"Georgia","GA",2020-05-19,TRUE,"Biden",10,139,FALSE,1,0,0,1712
"Georgia","GA",2020-05-19,TRUE,"Biden",11,139,FALSE,1,0,0,1713
"Georgia","GA",2020-05-19,TRUE,"Biden",12,139,FALSE,1,0,0,1714
"Georgia","GA",2020-05-19,TRUE,"Biden",13,139,FALSE,1,0,0,1715
"Georgia","GA",2020-05-19,TRUE,"Biden",14,139,FALSE,1,0,0,1716
"Georgia","GA",2020-05-19,TRUE,"Biden",15,139,FALSE,1,0,0,1717
"Georgia","GA",2020-05-19,TRUE,"Biden",16,139,FALSE,1,0,0,1718
"Georgia","GA",2020-05-19,TRUE,"Biden",17,139,FALSE,1,0,0,1719
"Georgia","GA",2020-05-19,TRUE,"Biden",18,139,FALSE,1,0,0,1720
"Georgia","GA",2020-05-19,TRUE,"Biden",1,140,FALSE,1,0,0,1721
"Georgia","GA",2020-05-19,TRUE,"Biden",2,140,FALSE,1,0,0,1722
"Georgia","GA",2020-05-19,TRUE,"Biden",3,140,FALSE,1,0,0,1723
"Georgia","GA",2020-05-19,TRUE,"Biden",4,140,FALSE,1,0,0,1724
"Georgia","GA",2020-05-19,TRUE,"Biden",5,140,FALSE,1,0,0,1725
"Georgia","GA",2020-05-19,TRUE,"Biden",6,140,FALSE,1,0,0,1726
"Georgia","GA",2020-05-19,TRUE,"Biden",7,140,FALSE,1,0,0,1727
"Georgia","GA",2020-05-19,TRUE,"Biden",8,140,FALSE,1,0,0,1728
"Georgia","GA",2020-05-19,TRUE,"Biden",9,140,FALSE,1,0,0,1729
"Georgia","GA",2020-05-19,TRUE,"Biden",10,140,FALSE,1,0,0,1730
"Georgia","GA",2020-05-19,TRUE,"Biden",11,140,FALSE,1,0,0,1731
"Georgia","GA",2020-05-19,TRUE,"Biden",12,140,FALSE,1,0,0,1732
"Georgia","GA",2020-05-19,TRUE,"Biden",13,140,FALSE,1,0,0,1733
"Georgia","GA",2020-05-19,TRUE,"Biden",14,140,FALSE,1,0,0,1734
"Georgia","GA",2020-05-19,TRUE,"Biden",15,140,FALSE,1,0,0,1735
"Georgia","GA",2020-05-19,TRUE,"Biden",16,140,FALSE,1,0,0,1736
"Georgia","GA",2020-05-19,TRUE,"Biden",17,140,FALSE,1,0,0,1737
"Georgia","GA",2020-05-19,TRUE,"Biden",18,140,FALSE,1,0,0,1738
"Georgia","GA",2020-05-19,TRUE,"Biden",19,140,FALSE,1,0,0,1739
"Georgia","GA",2020-05-19,TRUE,"Biden",10,141,FALSE,1,0,0,1749
"Georgia","GA",2020-05-19,TRUE,"Biden",11,141,FALSE,1,0,0,1750
"Georgia","GA",2020-05-19,TRUE,"Biden",12,141,FALSE,1,0,0,1751
"Georgia","GA",2020-05-19,TRUE,"Biden",13,141,FALSE,1,0,0,1752
"Georgia","GA",2020-05-19,TRUE,"Biden",14,141,FALSE,1,0,0,1753
"Georgia","GA",2020-05-19,TRUE,"Biden",15,141,FALSE,1,0,0,1754
"Georgia","GA",2020-05-19,TRUE,"Biden",16,141,FALSE,1,0,0,1755
"Georgia","GA",2020-05-19,TRUE,"Biden",17,141,FALSE,1,0,0,1756
"Georgia","GA",2020-05-19,TRUE,"Biden",18,141,FALSE,1,0,0,1757
"Georgia","GA",2020-05-19,TRUE,"Biden",19,141,FALSE,1,0,0,1758
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,134,FALSE,0,1,0,1161
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,134,FALSE,0,1,0,1162
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,135,FALSE,0,1,0,1169
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,135,FALSE,0,1,0,1170
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,136,FALSE,0,1,0,1177
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,136,FALSE,0,1,0,1178
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,137,FALSE,0,1,0,1187
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,137,FALSE,0,1,0,1188
"Georgia","GA",2020-05-19,TRUE,"Sanders",19,138,FALSE,0,1,0,1189
"Georgia","GA",2020-05-19,TRUE,"Sanders",20,138,FALSE,0,1,0,1190
"Georgia","GA",2020-05-19,TRUE,"Sanders",21,138,FALSE,0,1,0,1191
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,138,FALSE,0,1,0,1192
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,138,FALSE,0,1,0,1193
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,138,FALSE,0,1,0,1194
"Georgia","GA",2020-05-19,TRUE,"Sanders",19,139,FALSE,0,1,0,1195
"Georgia","GA",2020-05-19,TRUE,"Sanders",20,139,FALSE,0,1,0,1196
"Georgia","GA",2020-05-19,TRUE,"Sanders",21,139,FALSE,0,1,0,1197
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,139,FALSE,0,1,0,1198
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,139,FALSE,0,1,0,1199
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,139,FALSE,0,1,0,1200
"Georgia","GA",2020-05-19,TRUE,"Sanders",20,140,FALSE,0,1,0,1201
"Georgia","GA",2020-05-19,TRUE,"Sanders",21,140,FALSE,0,1,0,1202
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,140,FALSE,0,1,0,1203
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,140,FALSE,0,1,0,1204
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,140,FALSE,0,1,0,1205
"Georgia","GA",2020-05-19,TRUE,"Sanders",21,141,FALSE,0,1,0,1206
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,141,FALSE,0,1,0,1207
"Georgia","GA",2020-05-19,TRUE,"Split",20,141,FALSE,0.9,0.1,0,14
"Guam","GU",2020-05-02,FALSE,"Biden",15,133,FALSE,1,0,0,1624
"Guam","GU",2020-05-02,FALSE,"Biden",16,133,FALSE,1,0,0,1625
"Guam","GU",2020-05-02,FALSE,"Biden",17,133,FALSE,1,0,0,1626
"Guam","GU",2020-05-02,FALSE,"Biden",18,133,FALSE,1,0,0,1627
"Guam","GU",2020-05-02,FALSE,"Sanders",20,133,FALSE,0,1,0,1148
"Guam","GU",2020-05-02,FALSE,"Sanders",21,133,FALSE,0,1,0,1149
"Guam","GU",2020-05-02,FALSE,"Split",19,133,FALSE,0.5,0.5,0,10
"Hawaii","HI",2020-04-04,TRUE,"Biden",3,105,FALSE,1,0,0,1218
"Hawaii","HI",2020-04-04,TRUE,"Biden",4,105,FALSE,1,0,0,1219
"Hawaii","HI",2020-04-04,TRUE,"Biden",5,105,FALSE,1,0,0,1220
"Hawaii","HI",2020-04-04,TRUE,"Biden",4,106,FALSE,1,0,0,1231
"Hawaii","HI",2020-04-04,TRUE,"Biden",5,106,FALSE,1,0,0,1232
"Hawaii","HI",2020-04-04,TRUE,"Biden",6,106,FALSE,1,0,0,1233
"Hawaii","HI",2020-04-04,TRUE,"Biden",7,106,FALSE,1,0,0,1234
"Hawaii","HI",2020-04-04,TRUE,"Biden",8,106,FALSE,1,0,0,1235
"Hawaii","HI",2020-04-04,TRUE,"Biden",9,106,FALSE,1,0,0,1236
"Hawaii","HI",2020-04-04,TRUE,"Biden",10,106,FALSE,1,0,0,1237
"Hawaii","HI",2020-04-04,TRUE,"Biden",11,106,FALSE,1,0,0,1238
"Hawaii","HI",2020-04-04,TRUE,"Biden",12,106,FALSE,1,0,0,1239
"Hawaii","HI",2020-04-04,TRUE,"Sanders",21,105,FALSE,0,1,0,917
"Hawaii","HI",2020-04-04,TRUE,"Sanders",22,105,FALSE,0,1,0,918
"Hawaii","HI",2020-04-04,TRUE,"Sanders",14,106,FALSE,0,1,0,921
"Hawaii","HI",2020-04-04,TRUE,"Sanders",15,106,FALSE,0,1,0,922
"Hawaii","HI",2020-04-04,TRUE,"Sanders",16,106,FALSE,0,1,0,923
"Hawaii","HI",2020-04-04,TRUE,"Sanders",17,106,FALSE,0,1,0,924
"Hawaii","HI",2020-04-04,TRUE,"Sanders",18,106,FALSE,0,1,0,925
"Hawaii","HI",2020-04-04,TRUE,"Sanders",19,106,FALSE,0,1,0,926
"Hawaii","HI",2020-04-04,TRUE,"Sanders",20,106,FALSE,0,1,0,927
"Hawaii","HI",2020-04-04,TRUE,"Sanders",21,106,FALSE,0,1,0,928
"Hawaii","HI",2020-04-04,TRUE,"Sanders",22,106,FALSE,0,1,0,929
"Hawaii","HI",2020-04-04,TRUE,"Split",13,106,FALSE,0.1,0.9,0,2
"Iowa","IA",2020-02-03,FALSE,"Biden",1,1,TRUE,1,0,0,1
"Iowa","IA",2020-02-03,FALSE,"Biden",2,1,TRUE,1,0,0,2
"Iowa","IA",2020-02-03,FALSE,"Biden",3,1,TRUE,1,0,0,3
"Iowa","IA",2020-02-03,FALSE,"Biden",1,2,TRUE,1,0,0,4
"Iowa","IA",2020-02-03,FALSE,"Biden",2,2,TRUE,1,0,0,5
"Iowa","IA",2020-02-03,FALSE,"Biden",3,2,TRUE,1,0,0,6
"Iowa","IA",2020-02-03,FALSE,"Other",10,1,TRUE,0,0,1,1
"Iowa","IA",2020-02-03,FALSE,"Other",11,1,TRUE,0,0,1,2
"Iowa","IA",2020-02-03,FALSE,"Other",12,1,TRUE,0,0,1,3
"Iowa","IA",2020-02-03,FALSE,"Other",13,1,TRUE,0,0,1,4
"Iowa","IA",2020-02-03,FALSE,"Other",14,1,TRUE,0,0,1,5
"Iowa","IA",2020-02-03,FALSE,"Other",15,1,TRUE,0,0,1,6
"Iowa","IA",2020-02-03,FALSE,"Other",16,1,TRUE,0,0,1,7
"Iowa","IA",2020-02-03,FALSE,"Other",17,1,TRUE,0,0,1,8
"Iowa","IA",2020-02-03,FALSE,"Other",18,1,TRUE,0,0,1,9
"Iowa","IA",2020-02-03,FALSE,"Other",19,1,TRUE,0,0,1,10
"Iowa","IA",2020-02-03,FALSE,"Other",20,1,TRUE,0,0,1,11
"Iowa","IA",2020-02-03,FALSE,"Other",21,1,TRUE,0,0,1,12
"Iowa","IA",2020-02-03,FALSE,"Other",22,1,TRUE,0,0,1,13
"Iowa","IA",2020-02-03,FALSE,"Other",23,1,TRUE,0,0,1,14
"Iowa","IA",2020-02-03,FALSE,"Other",24,1,TRUE,0,0,1,15
"Iowa","IA",2020-02-03,FALSE,"Other",10,2,TRUE,0,0,1,16
"Iowa","IA",2020-02-03,FALSE,"Other",11,2,TRUE,0,0,1,17
"Iowa","IA",2020-02-03,FALSE,"Other",12,2,TRUE,0,0,1,18
"Iowa","IA",2020-02-03,FALSE,"Other",13,2,TRUE,0,0,1,19
"Iowa","IA",2020-02-03,FALSE,"Other",14,2,TRUE,0,0,1,20
"Iowa","IA",2020-02-03,FALSE,"Other",15,2,TRUE,0,0,1,21
"Iowa","IA",2020-02-03,FALSE,"Other",16,2,TRUE,0,0,1,22
"Iowa","IA",2020-02-03,FALSE,"Other",17,2,TRUE,0,0,1,23
"Iowa","IA",2020-02-03,FALSE,"Sanders",4,1,TRUE,0,1,0,1
"Iowa","IA",2020-02-03,FALSE,"Sanders",5,1,TRUE,0,1,0,2
"Iowa","IA",2020-02-03,FALSE,"Sanders",6,1,TRUE,0,1,0,3
"Iowa","IA",2020-02-03,FALSE,"Sanders",7,1,TRUE,0,1,0,4
"Iowa","IA",2020-02-03,FALSE,"Sanders",8,1,TRUE,0,1,0,5
"Iowa","IA",2020-02-03,FALSE,"Sanders",9,1,TRUE,0,1,0,6
"Iowa","IA",2020-02-03,FALSE,"Sanders",4,2,TRUE,0,1,0,7
"Iowa","IA",2020-02-03,FALSE,"Sanders",5,2,TRUE,0,1,0,8
"Iowa","IA",2020-02-03,FALSE,"Sanders",6,2,TRUE,0,1,0,9
"Iowa","IA",2020-02-03,FALSE,"Sanders",7,2,TRUE,0,1,0,10
"Iowa","IA",2020-02-03,FALSE,"Sanders",8,2,TRUE,0,1,0,11
"Iowa","IA",2020-02-03,FALSE,"Sanders",9,2,TRUE,0,1,0,12
"Idaho","ID",2020-03-10,TRUE,"Biden",3,64,TRUE,1,0,0,707
"Idaho","ID",2020-03-10,TRUE,"Biden",4,64,TRUE,1,0,0,708
"Idaho","ID",2020-03-10,TRUE,"Biden",5,64,TRUE,1,0,0,709
"Idaho","ID",2020-03-10,TRUE,"Biden",6,64,TRUE,1,0,0,710
"Idaho","ID",2020-03-10,TRUE,"Biden",7,64,TRUE,1,0,0,711
"Idaho","ID",2020-03-10,TRUE,"Biden",8,64,TRUE,1,0,0,712
"Idaho","ID",2020-03-10,TRUE,"Biden",9,64,TRUE,1,0,0,713
"Idaho","ID",2020-03-10,TRUE,"Biden",10,64,TRUE,1,0,0,714
"Idaho","ID",2020-03-10,TRUE,"Biden",11,64,TRUE,1,0,0,715
"Idaho","ID",2020-03-10,TRUE,"Biden",12,64,TRUE,1,0,0,716
"Idaho","ID",2020-03-10,TRUE,"Biden",13,64,TRUE,1,0,0,717
"Idaho","ID",2020-03-10,TRUE,"Sanders",14,64,TRUE,0,1,0,624
"Idaho","ID",2020-03-10,TRUE,"Sanders",15,64,TRUE,0,1,0,625
"Idaho","ID",2020-03-10,TRUE,"Sanders",16,64,TRUE,0,1,0,626
"Idaho","ID",2020-03-10,TRUE,"Sanders",17,64,TRUE,0,1,0,627
"Idaho","ID",2020-03-10,TRUE,"Sanders",18,64,TRUE,0,1,0,628
"Idaho","ID",2020-03-10,TRUE,"Sanders",19,64,TRUE,0,1,0,629
"Idaho","ID",2020-03-10,TRUE,"Sanders",20,64,TRUE,0,1,0,630
"Idaho","ID",2020-03-10,TRUE,"Sanders",21,64,TRUE,0,1,0,631
"Idaho","ID",2020-03-10,TRUE,"Sanders",22,64,TRUE,0,1,0,632
"Illinois","IL",2020-03-17,TRUE,"Biden",1,91,TRUE,1,0,0,1121
"Illinois","IL",2020-03-17,TRUE,"Biden",2,91,TRUE,1,0,0,1122
"Illinois","IL",2020-03-17,TRUE,"Biden",3,91,TRUE,1,0,0,1123
"Illinois","IL",2020-03-17,TRUE,"Biden",4,91,TRUE,1,0,0,1124
"Illinois","IL",2020-03-17,TRUE,"Biden",5,91,TRUE,1,0,0,1125
"Illinois","IL",2020-03-17,TRUE,"Biden",6,91,TRUE,1,0,0,1126
"Illinois","IL",2020-03-17,TRUE,"Biden",7,91,TRUE,1,0,0,1127
"Illinois","IL",2020-03-17,TRUE,"Biden",8,91,TRUE,1,0,0,1128
"Illinois","IL",2020-03-17,TRUE,"Biden",9,91,TRUE,1,0,0,1129
"Illinois","IL",2020-03-17,TRUE,"Biden",10,91,TRUE,1,0,0,1130
"Illinois","IL",2020-03-17,TRUE,"Biden",11,91,TRUE,1,0,0,1131
"Illinois","IL",2020-03-17,TRUE,"Biden",12,91,TRUE,1,0,0,1132
"Illinois","IL",2020-03-17,TRUE,"Biden",13,91,TRUE,1,0,0,1133
"Illinois","IL",2020-03-17,TRUE,"Biden",14,91,TRUE,1,0,0,1134
"Illinois","IL",2020-03-17,TRUE,"Biden",15,91,TRUE,1,0,0,1135
"Illinois","IL",2020-03-17,TRUE,"Biden",1,92,TRUE,1,0,0,1136
"Illinois","IL",2020-03-17,TRUE,"Biden",2,92,TRUE,1,0,0,1137
"Illinois","IL",2020-03-17,TRUE,"Biden",3,92,TRUE,1,0,0,1138
"Illinois","IL",2020-03-17,TRUE,"Biden",4,92,TRUE,1,0,0,1139
"Illinois","IL",2020-03-17,TRUE,"Biden",5,92,TRUE,1,0,0,1140
"Illinois","IL",2020-03-17,TRUE,"Biden",6,92,TRUE,1,0,0,1141
"Illinois","IL",2020-03-17,TRUE,"Biden",7,92,TRUE,1,0,0,1142
"Illinois","IL",2020-03-17,TRUE,"Biden",8,92,TRUE,1,0,0,1143
"Illinois","IL",2020-03-17,TRUE,"Biden",9,92,TRUE,1,0,0,1144
"Illinois","IL",2020-03-17,TRUE,"Biden",10,92,TRUE,1,0,0,1145
"Illinois","IL",2020-03-17,TRUE,"Biden",11,92,TRUE,1,0,0,1146
"Illinois","IL",2020-03-17,TRUE,"Biden",12,92,TRUE,1,0,0,1147
"Illinois","IL",2020-03-17,TRUE,"Biden",13,92,TRUE,1,0,0,1148
"Illinois","IL",2020-03-17,TRUE,"Biden",14,92,TRUE,1,0,0,1149
"Illinois","IL",2020-03-17,TRUE,"Biden",15,92,TRUE,1,0,0,1150
"Illinois","IL",2020-03-17,TRUE,"Biden",1,93,TRUE,1,0,0,1151
"Illinois","IL",2020-03-17,TRUE,"Biden",2,93,TRUE,1,0,0,1152
"Illinois","IL",2020-03-17,TRUE,"Biden",3,93,TRUE,1,0,0,1153
"Illinois","IL",2020-03-17,TRUE,"Biden",4,93,TRUE,1,0,0,1154
"Illinois","IL",2020-03-17,TRUE,"Biden",5,93,TRUE,1,0,0,1155
"Illinois","IL",2020-03-17,TRUE,"Biden",6,93,TRUE,1,0,0,1156
