"state","candidate","col","row","actual","biden_share","sanders_share","other_share"
"CA","Unassigned",10,23,TRUE,0,0,0
"CO","Biden",1,28,TRUE,1,0,0
"CO","Biden",1,29,TRUE,1,0,0
"CO","Biden",2,29,TRUE,1,0,0
"CO","Biden",3,29,TRUE,1,0,0
"CO","Biden",4,29,TRUE,1,0,0
"CO","Biden",5,29,TRUE,1,0,0
"CO","Biden",1,30,TRUE,1,0,0
"CO","Biden",2,30,TRUE,1,0,0
"CO","Biden",3,30,TRUE,1,0,0
"CO","Biden",4,30,TRUE,1,0,0
"CO","Biden",5,30,TRUE,1,0,0
"CO","Biden",1,31,TRUE,1,0,0
"CO","Other",24,23,TRUE,0,0,1
"CO","Other",23,24,TRUE,0,0,1
"CO","Other",24,24,TRUE,0,0,1
"CO","Other",23,25,TRUE,0,0,1
"CO","Other",24,25,TRUE,0,0,1
"CO","Other",23,26,TRUE,0,0,1
"CO","Other",24,26,TRUE,0,0,1
"CO","Other",23,27,TRUE,0,0,1
"CO","Other",24,27,TRUE,0,0,1
"CO","Other",23,28,TRUE,0,0,1
"CO","Other",24,28,TRUE,0,0,1
"CO","Other",23,29,TRUE,0,0,1
"CO","Other",24,29,TRUE,0,0,1
"CO","Other",23,30,TRUE,0,0,1
"CO","Other",24,30,TRUE,0,0,1
"CO","Other",24,31,TRUE,0,0,1
"CO","Sanders",22,28,TRUE,0,1,0
"CO","Sanders",15,29,TRUE,0,1,0
"CO","Sanders",16,29,TRUE,0,1,0
"CO","Sanders",17,29,TRUE,0,1,0
"CO","Sanders",18,29,TRUE,0,1,0
"CO","Sanders",19,29,TRUE,0,1,0
"CO","Sanders",20,29,TRUE,0,1,0
"CO","Sanders",21,29,TRUE,0,1,0
"CO","Sanders",22,29,TRUE,0,1,0
"CO","Sanders",15,30,TRUE,0,1,0
"CO","Sanders",16,30,TRUE,0,1,0
"CO","Sanders",17,30,TRUE,0,1,0
"CO","Sanders",18,30,TRUE,0,1,0
"CO","Sanders",19,30,TRUE,0,1,0
"CO","Sanders",20,30,TRUE,0,1,0
"CO","Sanders",21,30,TRUE,0,1,0
"CO","Sanders",22,30,TRUE,0,1,0
"CO","Sanders",20,31,TRUE,0,1,0
"CO","Sanders",21,31,TRUE,0,1,0
"CO","Sanders",22,31,TRUE,0,1,0
"CO","Sanders",23,31,TRUE,0,1,0
"CO","Unassigned",6,29,TRUE,0,0,0
"CO","Unassigned",7,29,TRUE,0,0,0
"CO","Unassigned",8,29,TRUE,0,0,0
"CO","Unassigned",9,29,TRUE,0,0,0
"CO","Unassigned",10,29,TRUE,0,0,0
"CO","Unassigned",11,29,TRUE,0,0,0
"CO","Unassigned",12,29,TRUE,0,0,0
"CO","Unassigned",13,29,TRUE,0,0,0
"CO","Unassigned",14,29,TRUE,0,0,0
"CO","Unassigned",6,30,TRUE,0,0,0
"CO","Unassigned",7,30,TRUE,0,0,0
"CO","Unassigned",8,30,TRUE,0,0,0
"CO","Unassigned",9,30,TRUE,0,0,0
"CO","Unassigned",10,30,TRUE,0,0,0
"CO","Unassigned",11,30,TRUE,0,0,0
"CO","Unassigned",12,30,TRUE,0,0,0
"CO","Unassigned",13,30,TRUE,0,0,0
"CO","Unassigned",14,30,TRUE,0,0,0
"CT","Biden",1,124,FALSE,1,0,0
"CT","Biden",2,124,FALSE,1,0,0
"CT","Biden",3,124,FALSE,1,0,0
"CT","Biden",4,124,FALSE,1,0,0
"CT","Biden",5,124,FALSE,1,0,0
"CT","Biden",6,124,FALSE,1,0,0
"CT","Biden",1,125,FALSE,1,0,0
"CT","Biden",2,125,FALSE,1,0,0
"CT","Biden",3,125,FALSE,1,0,0
"CT","Biden",4,125,FALSE,1,0,0
"CT","Biden",5,125,FALSE,1,0,0
"CT","Biden",6,125,FALSE,1,0,0
"CT","Biden",7,125,FALSE,1,0,0
"CT","Biden",8,125,FALSE,1,0,0
"CT","Biden",9,125,FALSE,1,0,0
"CT","Biden",1,126,FALSE,1,0,0
"CT","Biden",2,126,FALSE,1,0,0
"CT","Biden",3,126,FALSE,1,0,0
"CT","Biden",4,126,FALSE,1,0,0
"CT","Biden",5,126,FALSE,1,0,0
"CT","Biden",6,126,FALSE,1,0,0
"CT","Biden",7,126,FALSE,1,0,0
"CT","Biden",8,126,FALSE,1,0,0
"CT","Biden",9,126,FALSE,1,0,0
"CT","Biden",10,126,FALSE,1,0,0
"CT","Biden",11,126,FALSE,1,0,0
"CT","Biden",12,126,FALSE,1,0,0
"CT","Biden",13,126,FALSE,1,0,0
"CT","Biden",14,126,FALSE,1,0,0
"CT","Biden",15,126,FALSE,1,0,0
"CT","Biden",16,126,FALSE,1,0,0
"CT","Biden",7,127,FALSE,1,0,0
"CT","Biden",8,127,FALSE,1,0,0
"CT","Biden",9,127,FALSE,1,0,0
"CT","Biden",10,127,FALSE,1,0,0
"CT","Biden",11,127,FALSE,1,0,0
"CT","Biden",12,127,FALSE,1,0,0
"CT","Biden",13,127,FALSE,1,0,0
"CT","Biden",14,127,FALSE,1,0,0
"CT","Biden",15,127,FALSE,1,0,0
"CT","Sanders",17,125,FALSE,0,1,0
"CT","Sanders",18,125,FALSE,0,1,0
"CT","Sanders",19,125,FALSE,0,1,0
"CT","Sanders",20,125,FALSE,0,1,0
"CT","Sanders",21,125,FALSE,0,1,0
"CT","Sanders",22,125,FALSE,0,1,0
"CT","Sanders",23,125,FALSE,0,1,0
"CT","Sanders",24,125,FALSE,0,1,0
"CT","Sanders",17,126,FALSE,0,1,0
"CT","Sanders",18,126,FALSE,0,1,0
"CT","Sanders",19,126,FALSE,0,1,0
"CT","Sanders",20,126,FALSE,0,1,0
"CT","Sanders",21,126,FALSE,0,1,0
"CT","Sanders",22,126,FALSE,0,1,0
"CT","Sanders",23,126,FALSE,0,1,0
"CT","Sanders",24,126,FALSE,0,1,0
"CT","Sanders",17,127,FALSE,0,1,0
"CT","Sanders",18,127,FALSE,0,1,0
"CT","Sanders",19,127,FALSE,0,1,0
"CT","Split",16,127,FALSE,0.306,0.694,0
"DA","Biden",10,101,FALSE,1,0,0
"DA","Biden",11,101,FALSE,1,0,0
"DA","Other",20,101,FALSE,0,0,1
"DA","Other",21,101,FALSE,0,0,1
"DA","Other",22,101,FALSE,0,0,1
"DA","Sanders",12,101,FALSE,0,1,0
"DA","Sanders",13,101,FALSE,0,1,0
"DA","Sanders",14,101,FALSE,0,1,0
"DA","Sanders",15,101,FALSE,0,1,0
"DA","Sanders",16,101,FALSE,0,1,0
"DA","Sanders",17,101,FALSE,0,1,0
"DA","Sanders",18,101,FALSE,0,1,0
"DA","Sanders",19,101,FALSE,0,1,0
"DC","Biden",7,165,FALSE,1,0,0
"DC","Biden",8,165,FALSE,1,0,0
"DC","Biden",9,165,FALSE,1,0,0
"DC","Biden",10,165,FALSE,1,0,0
"DC","Biden",11,165,FALSE,1,0,0
"DC","Biden",12,165,FALSE,1,0,0
"DC","Biden",13,165,FALSE,1,0,0
"DC","Biden",14,165,FALSE,1,0,0
"DC","Biden",19,165,FALSE,1,0,0
"DC","Biden",12,166,FALSE,1,0,0
"DC","Biden",13,166,FALSE,1,0,0
"DC","Biden",14,166,FALSE,1,0,0
"DC","Biden",15,166,FALSE,1,0,0
"DC","Biden",16,166,FALSE,1,0,0
"DC","Biden",17,166,FALSE,1,0,0
"DC","Biden",18,166,FALSE,1,0,0
"DC","Biden",19,166,FALSE,1,0,0
"DC","Sanders",20,165,FALSE,0,1,0
"DC","Sanders",21,165,FALSE,0,1,0
"DC","Split",20,166,FALSE,0.5,0.5,0
"DE","Biden",2,127,FALSE,1,0,0
"DE","Biden",3,127,FALSE,1,0,0
"DE","Biden",4,127,FALSE,1,0,0
"DE","Biden",5,127,FALSE,1,0,0
"DE","Biden",6,127,FALSE,1,0,0
"DE","Biden",6,128,FALSE,1,0,0
"DE","Biden",7,128,FALSE,1,0,0
"DE","Biden",8,128,FALSE,1,0,0
"DE","Biden",9,128,FALSE,1,0,0
"DE","Biden",10,128,FALSE,1,0,0
"DE","Biden",11,128,FALSE,1,0,0
"DE","Biden",12,128,FALSE,1,0,0
"DE","Biden",13,128,FALSE,1,0,0
"DE","Biden",14,128,FALSE,1,0,0
"DE","Biden",15,128,FALSE,1,0,0
"DE","Biden",16,128,FALSE,1,0,0
"DE","Biden",17,128,FALSE,1,0,0
"DE","Sanders",20,127,FALSE,0,1,0
"DE","Sanders",19,128,FALSE,0,1,0
"DE","Sanders",20,128,FALSE,0,1,0
"DE","Split",18,128,FALSE,0.9,0.1,0
"FL","Biden",1,81,FALSE,1,0,0
"FL","Biden",2,81,FALSE,1,0,0
"FL","Biden",3,81,FALSE,1,0,0
"FL","Biden",4,81,FALSE,1,0,0
"FL","Biden",5,81,FALSE,1,0,0
"FL","Biden",6,81,FALSE,1,0,0
"FL","Biden",7,81,FALSE,1,0,0
"FL","Biden",8,81,FALSE,1,0,0
"FL","Biden",9,81,FALSE,1,0,0
"FL","Biden",10,81,FALSE,1,0,0
"FL","Biden",11,81,FALSE,1,0,0
"FL","Biden",12,81,FALSE,1,0,0
"FL","Biden",13,81,FALSE,1,0,0
"FL","Biden",1,82,FALSE,1,0,0
"FL","Biden",2,82,FALSE,1,0,0
"FL","Biden",3,82,FALSE,1,0,0
"FL","Biden",4,82,FALSE,1,0,0
"FL","Biden",5,82,FALSE,1,0,0
"FL","Biden",6,82,FALSE,1,0,0
"FL","Biden",7,82,FALSE,1,0,0
"FL","Biden",8,82,FALSE,1,0,0
"FL","Biden",9,82,FALSE,1,0,0
"FL","Biden",10,82,FALSE,1,0,0
"FL","Biden",11,82,FALSE,1,0,0
"FL","Biden",12,82,FALSE,1,0,0
"FL","Biden",13,82,FALSE,1,0,0
"FL","Biden",14,82,FALSE,1,0,0
"FL","Biden",15,82,FALSE,1,0,0
"FL","Biden",16,82,FALSE,1,0,0
"FL","Biden",1,83,FALSE,1,0,0
"FL","Biden",2,83,FALSE,1,0,0
"FL","Biden",3,83,FALSE,1,0,0
"FL","Biden",4,83,FALSE,1,0,0
"FL","Biden",5,83,FALSE,1,0,0
"FL","Biden",6,83,FALSE,1,0,0
"FL","Biden",7,83,FALSE,1,0,0
"FL","Biden",8,83,FALSE,1,0,0
"FL","Biden",9,83,FALSE,1,0,0
"FL","Biden",10,83,FALSE,1,0,0
"FL","Biden",11,83,FALSE,1,0,0
"FL","Biden",12,83,FALSE,1,0,0
"FL","Biden",13,83,FALSE,1,0,0
"FL","Biden",14,83,FALSE,1,0,0
"FL","Biden",15,83,FALSE,1,0,0
"FL","Biden",16,83,FALSE,1,0,0
"FL","Biden",1,84,FALSE,1,0,0
"FL","Biden",2,84,FALSE,1,0,0
"FL","Biden",3,84,FALSE,1,0,0
"FL","Biden",4,84,FALSE,1,0,0
"FL","Biden",5,84,FALSE,1,0,0
"FL","Biden",6,84,FALSE,1,0,0
"FL","Biden",7,84,FALSE,1,0,0
"FL","Biden",8,84,FALSE,1,0,0
"FL","Biden",9,84,FALSE,1,0,0
"FL","Biden",10,84,FALSE,1,0,0
"FL","Biden",11,84,FALSE,1,0,0
"FL","Biden",12,84,FALSE,1,0,0
"FL","Biden",13,84,FALSE,1,0,0
"FL","Biden",14,84,FALSE,1,0,0
"FL","Biden",15,84,FALSE,1,0,0
"FL","Biden",1,85,FALSE,1,0,0
"FL","Biden",2,85,FALSE,1,0,0
"FL","Biden",3,85,FALSE,1,0,0
"FL","Biden",4,85,FALSE,1,0,0
"FL","Biden",5,85,FALSE,1,0,0
"FL","Biden",6,85,FALSE,1,0,0
"FL","Biden",7,85,FALSE,1,0,0
"FL","Biden",8,85,FALSE,1,0,0
"FL","Biden",9,85,FALSE,1,0,0
"FL","Biden",10,85,FALSE,1,0,0
"FL","Biden",11,85,FALSE,1,0,0
"FL","Biden",12,85,FALSE,1,0,0
"FL","Biden",13,85,FALSE,1,0,0
"FL","Biden",14,85,FALSE,1,0,0
"FL","Biden",15,85,FALSE,1,0,0
"FL","Biden",1,86,FALSE,1,0,0
"FL","Biden",2,86,FALSE,1,0,0
"FL","Biden",3,86,FALSE,1,0,0
"FL","Biden",4,86,FALSE,1,0,0
"FL","Biden",5,86,FALSE,1,0,0
"FL","Biden",6,86,FALSE,1,0,0
"FL","Biden",7,86,FALSE,1,0,0
"FL","Biden",8,86,FALSE,1,0,0
"FL","Biden",9,86,FALSE,1,0,0
"FL","Biden",10,86,FALSE,1,0,0
"FL","Biden",11,86,FALSE,1,0,0
"FL","Biden",12,86,FALSE,1,0,0
"FL","Biden",13,86,FALSE,1,0,0
"FL","Biden",14,86,FALSE,1,0,0
"FL","Biden",15,86,FALSE,1,0,0
"FL","Biden",1,87,FALSE,1,0,0
"FL","Biden",2,87,FALSE,1,0,0
"FL","Biden",3,87,FALSE,1,0,0
"FL","Biden",4,87,FALSE,1,0,0
"FL","Biden",5,87,FALSE,1,0,0
"FL","Biden",6,87,FALSE,1,0,0
"FL","Biden",7,87,FALSE,1,0,0
"FL","Biden",8,87,FALSE,1,0,0
"FL","Biden",9,87,FALSE,1,0,0
"FL","Biden",10,87,FALSE,1,0,0
"FL","Biden",11,87,FALSE,1,0,0
"FL","Biden",12,87,FALSE,1,0,0
"FL","Biden",13,87,FALSE,1,0,0
"FL","Biden",14,87,FALSE,1,0,0
"FL","Biden",15,87,FALSE,1,0,0
"FL","Biden",1,88,FALSE,1,0,0
"FL","Biden",2,88,FALSE,1,0,0
"FL","Biden",3,88,FALSE,1,0,0
"FL","Biden",4,88,FALSE,1,0,0
"FL","Biden",5,88,FALSE,1,0,0
"FL","Biden",6,88,FALSE,1,0,0
"FL","Biden",7,88,FALSE,1,0,0
"FL","Biden",8,88,FALSE,1,0,0
"FL","Biden",9,88,FALSE,1,0,0
"FL","Biden",10,88,FALSE,1,0,0
"FL","Biden",11,88,FALSE,1,0,0
"FL","Biden",12,88,FALSE,1,0,0
"FL","Biden",13,88,FALSE,1,0,0
"FL","Biden",14,88,FALSE,1,0,0
"FL","Biden",15,88,FALSE,1,0,0
"FL","Biden",1,89,FALSE,1,0,0
"FL","Biden",2,89,FALSE,1,0,0
"FL","Biden",3,89,FALSE,1,0,0
"FL","Biden",4,89,FALSE,1,0,0
"FL","Biden",5,89,FALSE,1,0,0
"FL","Biden",6,89,FALSE,1,0,0
"FL","Biden",7,89,FALSE,1,0,0
"FL","Biden",8,89,FALSE,1,0,0
"FL","Biden",9,89,FALSE,1,0,0
"FL","Biden",10,89,FALSE,1,0,0
"FL","Biden",11,89,FALSE,1,0,0
"FL","Biden",12,89,FALSE,1,0,0
"FL","Biden",13,89,FALSE,1,0,0
"FL","Biden",14,89,FALSE,1,0,0
"FL","Biden",15,89,FALSE,1,0,0
"FL","Biden",15,90,FALSE,1,0,0
"FL","Sanders",20,81,FALSE,0,1,0
"FL","Sanders",21,81,FALSE,0,1,0
"FL","Sanders",22,81,FALSE,0,1,0
"FL","Sanders",23,81,FALSE,0,1,0
"FL","Sanders",24,81,FALSE,0,1,0
"FL","Sanders",20,82,FALSE,0,1,0
"FL","Sanders",21,82,FALSE,0,1,0
"FL","Sanders",22,82,FALSE,0,1,0
"FL","Sanders",23,82,FALSE,0,1,0
"FL","Sanders",24,82,FALSE,0,1,0
"FL","Sanders",20,83,FALSE,0,1,0
"FL","Sanders",21,83,FALSE,0,1,0
"FL","Sanders",22,83,FALSE,0,1,0
"FL","Sanders",23,83,FALSE,0,1,0
"FL","Sanders",24,83,FALSE,0,1,0
"FL","Sanders",20,84,FALSE,0,1,0
"FL","Sanders",21,84,FALSE,0,1,0
"FL","Sanders",22,84,FALSE,0,1,0
"FL","Sanders",23,84,FALSE,0,1,0
"FL","Sanders",24,84,FALSE,0,1,0
"FL","Sanders",20,85,FALSE,0,1,0
"FL","Sanders",21,85,FALSE,0,1,0
"FL","Sanders",22,85,FALSE,0,1,0
"FL","Sanders",23,85,FALSE,0,1,0
"FL","Sanders",24,85,FALSE,0,1,0
"FL","Sanders",20,86,FALSE,0,1,0
"FL","Sanders",21,86,FALSE,0,1,0
"FL","Sanders",22,86,FALSE,0,1,0
"FL","Sanders",23,86,FALSE,0,1,0
"FL","Sanders",24,86,FALSE,0,1,0
"FL","Sanders",20,87,FALSE,0,1,0
"FL","Sanders",21,87,FALSE,0,1,0
"FL","Sanders",22,87,FALSE,0,1,0
"FL","Sanders",23,87,FALSE,0,1,0
"FL","Sanders",24,87,FALSE,0,1,0
"FL","Sanders",20,88,FALSE,0,1,0
"FL","Sanders",21,88,FALSE,0,1,0
"FL","Sanders",22,88,FALSE,0,1,0
"FL","Sanders",23,88,FALSE,0,1,0
"FL","Sanders",24,88,FALSE,0,1,0
"FL","Sanders",20,89,FALSE,0,1,0
"FL","Sanders",21,89,FALSE,0,1,0
"FL","Sanders",22,89,FALSE,0,1,0
"FL","Sanders",23,89,FALSE,0,1,0
"FL","Sanders",24,89,FALSE,0,1,0
"FL","Sanders",19,90,FALSE,0,1,0
"FL","Sanders",20,90,FALSE,0,1,0
"FL","Sanders",21,90,FALSE,0,1,0
"FL","Unassigned",18,81,FALSE,0,0,0
"FL","Unassigned",19,81,FALSE,0,0,0
"FL","Unassigned",17,82,FALSE,0,0,0
"FL","Unassigned",18,82,FALSE,0,0,0
"FL","Unassigned",19,82,FALSE,0,0,0
"FL","Unassigned",17,83,FALSE,0,0,0
"FL","Unassigned",18,83,FALSE,0,0,0
"FL","Unassigned",19,83,FALSE,0,0,0
"FL","Unassigned",16,84,FALSE,0,0,0
"FL","Unassigned",17,84,FALSE,0,0,0
"FL","Unassigned",18,84,FALSE,0,0,0
"FL","Unassigned",19,84,FALSE,0,0,0
"FL","Unassigned",16,85,FALSE,0,0,0
"FL","Unassigned",17,85,FALSE,0,0,0
"FL","Unassigned",18,85,FALSE,0,0,0
"FL","Unassigned",19,85,FALSE,0,0,0
"FL","Unassigned",16,86,FALSE,0,0,0
"FL","Unassigned",17,86,FALSE,0,0,0
"FL","Unassigned",18,86,FALSE,0,0,0
"FL","Unassigned",19,86,FALSE,0,0,0
"FL","Unassigned",16,87,FALSE,0,0,0
"FL","Unassigned",17,87,FALSE,0,0,0
"FL","Unassigned",18,87,FALSE,0,0,0
"FL","Unassigned",19,87,FALSE,0,0,0
"FL","Unassigned",16,88,FALSE,0,0,0
"FL","Unassigned",17,88,FALSE,0,0,0
"FL","Unassigned",18,88,FALSE,0,0,0
"FL","Unassigned",19,88,FALSE,0,0,0
"FL","Unassigned",16,89,FALSE,0,0,0
"FL","Unassigned",17,89,FALSE,0,0,0
"FL","Unassigned",18,89,FALSE,0,0,0
"FL","Unassigned",19,89,FALSE,0,0,0
"FL","Unassigned",16,90,FALSE,0,0,0
"FL","Unassigned",17,90,FALSE,0,0,0
"FL","Unassigned",18,90,FALSE,0,0,0
"GA","Biden",1,110,FALSE,1,0,0
"GA","Biden",2,110,FALSE,1,0,0
"GA","Biden",3,110,FALSE,1,0,0
"GA","Biden",4,110,FALSE,1,0,0
"GA","Biden",5,110,FALSE,1,0,0
"GA","Biden",1,111,FALSE,1,0,0
"GA","Biden",2,111,FALSE,1,0,0
"GA","Biden",3,111,FALSE,1,0,0
"GA","Biden",4,111,FALSE,1,0,0
"GA","Biden",5,111,FALSE,1,0,0
"GA","Biden",6,111,FALSE,1,0,0
"GA","Biden",7,111,FALSE,1,0,0
"GA","Biden",8,111,FALSE,1,0,0
"GA","Biden",9,111,FALSE,1,0,0
"GA","Biden",10,111,FALSE,1,0,0
"GA","Biden",11,111,FALSE,1,0,0
"GA","Biden",12,111,FALSE,1,0,0
"GA","Biden",13,111,FALSE,1,0,0
"GA","Biden",14,111,FALSE,1,0,0
"GA","Biden",15,111,FALSE,1,0,0
"GA","Biden",16,111,FALSE,1,0,0
"GA","Biden",17,111,FALSE,1,0,0
"GA","Biden",18,111,FALSE,1,0,0
"GA","Biden",1,112,FALSE,1,0,0
"GA","Biden",2,112,FALSE,1,0,0
"GA","Biden",3,112,FALSE,1,0,0
"GA","Biden",4,112,FALSE,1,0,0
"GA","Biden",5,112,FALSE,1,0,0
"GA","Biden",6,112,FALSE,1,0,0
"GA","Biden",7,112,FALSE,1,0,0
"GA","Biden",8,112,FALSE,1,0,0
"GA","Biden",9,112,FALSE,1,0,0
"GA","Biden",10,112,FALSE,1,0,0
"GA","Biden",11,112,FALSE,1,0,0
"GA","Biden",12,112,FALSE,1,0,0
"GA","Biden",13,112,FALSE,1,0,0
"GA","Biden",14,112,FALSE,1,0,0
"GA","Biden",15,112,FALSE,1,0,0
"GA","Biden",16,112,FALSE,1,0,0
"GA","Biden",17,112,FALSE,1,0,0
"GA","Biden",18,112,FALSE,1,0,0
"GA","Biden",1,113,FALSE,1,0,0
"GA","Biden",2,113,FALSE,1,0,0
"GA","Biden",3,113,FALSE,1,0,0
"GA","Biden",4,113,FALSE,1,0,0
"GA","Biden",5,113,FALSE,1,0,0
"GA","Biden",6,113,FALSE,1,0,0
"GA","Biden",7,113,FALSE,1,0,0
"GA","Biden",8,113,FALSE,1,0,0
"GA","Biden",9,113,FALSE,1,0,0
"GA","Biden",10,113,FALSE,1,0,0
"GA","Biden",11,113,FALSE,1,0,0
"GA","Biden",12,113,FALSE,1,0,0
"GA","Biden",13,113,FALSE,1,0,0
"GA","Biden",14,113,FALSE,1,0,0
"GA","Biden",15,113,FALSE,1,0,0
"GA","Biden",16,113,FALSE,1,0,0
"GA","Biden",17,113,FALSE,1,0,0
"GA","Biden",18,113,FALSE,1,0,0
"GA","Biden",2,114,FALSE,1,0,0
"GA","Biden",3,114,FALSE,1,0,0
"GA","Biden",4,114,FALSE,1,0,0
"GA","Biden",5,114,FALSE,1,0,0
"GA","Biden",6,114,FALSE,1,0,0
"GA","Biden",7,114,FALSE,1,0,0
"GA","Biden",8,114,FALSE,1,0,0
"GA","Biden",9,114,FALSE,1,0,0
"GA","Biden",10,114,FALSE,1,0,0
"GA","Biden",11,114,FALSE,1,0,0
"GA","Biden",12,114,FALSE,1,0,0
"GA","Biden",13,114,FALSE,1,0,0
"GA","Biden",14,114,FALSE,1,0,0
"GA","Biden",15,114,FALSE,1,0,0
"GA","Biden",16,114,FALSE,1,0,0
"GA","Biden",17,114,FALSE,1,0,0
"GA","Biden",18,114,FALSE,1,0,0
"GA","Sanders",20,110,FALSE,0,1,0
"GA","Sanders",21,110,FALSE,0,1,0
"GA","Sanders",22,110,FALSE,0,1,0
"GA","Sanders",23,110,FALSE,0,1,0
"GA","Sanders",24,110,FALSE,0,1,0
"GA","Sanders",19,111,FALSE,0,1,0
"GA","Sanders",20,111,FALSE,0,1,0
"GA","Sanders",21,111,FALSE,0,1,0
"GA","Sanders",22,111,FALSE,0,1,0
"GA","Sanders",23,111,FALSE,0,1,0
"GA","Sanders",24,111,FALSE,0,1,0
"GA","Sanders",19,112,FALSE,0,1,0
"GA","Sanders",20,112,FALSE,0,1,0
"GA","Sanders",21,112,FALSE,0,1,0
"GA","Sanders",22,112,FALSE,0,1,0
"GA","Sanders",23,112,FALSE,0,1,0
"GA","Sanders",24,112,FALSE,0,1,0
"GA","Sanders",19,113,FALSE,0,1,0
"GA","Sanders",20,113,FALSE,0,1,0
"GA","Sanders",21,113,FALSE,0,1,0
"GA","Sanders",22,113,FALSE,0,1,0
"GA","Sanders",23,113,FALSE,0,1,0
"GA","Sanders",24,113,FALSE,0,1,0
"GA","Sanders",20,114,FALSE,0,1,0
"GA","Sanders",21,114,FALSE,0,1,0
"GA","Sanders",22,114,FALSE,0,1,0
"GA","Sanders",23,114,FALSE,0,1,0
"GA","Sanders",24,114,FALSE,0,1,0
"GA","Split",19,114,FALSE,0.145,0.855,0
"GU","Biden",14,153,FALSE,1,0,0
"GU","Biden",15,153,FALSE,1,0,0
"GU","Biden",16,153,FALSE,1,0,0
"GU","Biden",17,153,FALSE,1,0,0
"GU","Sanders",19,153,FALSE,0,1,0
"GU","Sanders",20,153,FALSE,0,1,0
"GU","Split",18,153,FALSE,0.941,0.059,0
"HI","Biden",5,117,FALSE,1,0,0
"HI","Biden",6,117,FALSE,1,0,0
"HI","Biden",7,117,FALSE,1,0,0
"HI","Biden",8,117,FALSE,1,0,0
"HI","Biden",6,118,FALSE,1,0,0
"HI","Biden",7,118,FALSE,1,0,0
"HI","Biden",8,118,FALSE,1,0,0
"HI","Biden",9,118,FALSE,1,0,0
"HI","Biden",10,118,FALSE,1,0,0
"HI","Biden",11,118,FALSE,1,0,0
"HI","Biden",10,119,FALSE,1,0,0
"HI","Biden",11,119,FALSE,1,0,0
"HI","Biden",12,119,FALSE,1,0,0
"HI","Sanders",19,117,FALSE,0,1,0
"HI","Sanders",20,117,FALSE,0,1,0
"HI","Sanders",19,118,FALSE,0,1,0
"HI","Sanders",20,118,FALSE,0,1,0
"HI","Sanders",14,119,FALSE,0,1,0
"HI","Sanders",15,119,FALSE,0,1,0
"HI","Sanders",16,119,FALSE,0,1,0
"HI","Sanders",17,119,FALSE,0,1,0
"HI","Sanders",18,119,FALSE,0,1,0
"HI","Sanders",19,119,FALSE,0,1,0
"HI","Split",13,119,FALSE,0.818,0.182,0
"IA","Biden",1,1,TRUE,1,0,0
"IA","Biden",2,1,TRUE,1,0,0
"IA","Biden",3,1,TRUE,1,0,0
"IA","Biden",1,2,TRUE,1,0,0
"IA","Biden",2,2,TRUE,1,0,0
"IA","Biden",3,2,TRUE,1,0,0
"IA","Other",10,1,TRUE,0,0,1
"IA","Other",11,1,TRUE,0,0,1
"IA","Other",12,1,TRUE,0,0,1
"IA","Other",13,1,TRUE,0,0,1
"IA","Other",14,1,TRUE,0,0,1
"IA","Other",15,1,TRUE,0,0,1
"IA","Other",16,1,TRUE,0,0,1
"IA","Other",17,1,TRUE,0,0,1
"IA","Other",18,1,TRUE,0,0,1
"IA","Other",19,1,TRUE,0,0,1
"IA","Other",20,1,TRUE,0,0,1
"IA","Other",21,1,TRUE,0,0,1
"IA","Other",22,1,TRUE,0,0,1
"IA","Other",23,1,TRUE,0,0,1
"IA","Other",24,1,TRUE,0,0,1
"IA","Other",10,2,TRUE,0,0,1
"IA","Other",11,2,TRUE,0,0,1
"IA","Other",12,2,TRUE,0,0,1
"IA","Other",13,2,TRUE,0,0,1
"IA","Other",14,2,TRUE,0,0,1
"IA","Other",15,2,TRUE,0,0,1
"IA","Other",16,2,TRUE,0,0,1
"IA","Other",17,2,TRUE,0,0,1
"IA","Sanders",4,1,TRUE,0,1,0
"IA","Sanders",5,1,TRUE,0,1,0
"IA","Sanders",6,1,TRUE,0,1,0
"IA","Sanders",7,1,TRUE,0,1,0
"IA","Sanders",8,1,TRUE,0,1,0
"IA","Sanders",9,1,TRUE,0,1,0
"IA","Sanders",4,2,TRUE,0,1,0
"IA","Sanders",5,2,TRUE,0,1,0
"IA","Sanders",6,2,TRUE,0,1,0
"IA","Sanders",7,2,TRUE,0,1,0
"IA","Sanders",8,2,TRUE,0,1,0
"IA","Sanders",9,2,TRUE,0,1,0
"ID","Biden",4,64,TRUE,1,0,0
"ID","Biden",5,64,TRUE,1,0,0
"ID","Biden",6,64,TRUE,1,0,0
"ID","Biden",7,64,TRUE,1,0,0
"ID","Biden",8,64,TRUE,1,0,0
"ID","Biden",9,64,TRUE,1,0,0
"ID","Biden",10,64,TRUE,1,0,0
"ID","Biden",11,64,TRUE,1,0,0
"ID","Biden",12,64,TRUE,1,0,0
"ID","Biden",13,64,TRUE,1,0,0
"ID","Biden",14,64,TRUE,1,0,0
"ID","Sanders",14,63,TRUE,0,1,0
"ID","Sanders",15,63,TRUE,0,1,0
"ID","Sanders",16,63,TRUE,0,1,0
"ID","Sanders",17,63,TRUE,0,1,0
"ID","Sanders",18,63,TRUE,0,1,0
"ID","Sanders",19,63,TRUE,0,1,0
"ID","Sanders",20,63,TRUE,0,1,0
