"state","state_abb","date","primary","candidate","col","row","actual","biden_share","sanders_share","other_share","nth_del"
"Georgia","GA",2020-05-19,TRUE,"Biden",3,123,FALSE,1,0,0,1498
"Georgia","GA",2020-05-19,TRUE,"Biden",4,123,FALSE,1,0,0,1499
"Georgia","GA",2020-05-19,TRUE,"Biden",5,123,FALSE,1,0,0,1500
"Georgia","GA",2020-05-19,TRUE,"Biden",6,123,FALSE,1,0,0,1501
"Georgia","GA",2020-05-19,TRUE,"Biden",7,123,FALSE,1,0,0,1502
"Georgia","GA",2020-05-19,TRUE,"Biden",8,123,FALSE,1,0,0,1503
"Georgia","GA",2020-05-19,TRUE,"Biden",9,123,FALSE,1,0,0,1504
"Georgia","GA",2020-05-19,TRUE,"Biden",10,123,FALSE,1,0,0,1505
"Georgia","GA",2020-05-19,TRUE,"Biden",11,123,FALSE,1,0,0,1506
"Georgia","GA",2020-05-19,TRUE,"Biden",12,123,FALSE,1,0,0,1507
"Georgia","GA",2020-05-19,TRUE,"Biden",13,123,FALSE,1,0,0,1508
"Georgia","GA",2020-05-19,TRUE,"Biden",14,123,FALSE,1,0,0,1509
"Georgia","GA",2020-05-19,TRUE,"Biden",15,123,FALSE,1,0,0,1510
"Georgia","GA",2020-05-19,TRUE,"Biden",16,123,FALSE,1,0,0,1511
"Georgia","GA",2020-05-19,TRUE,"Biden",17,123,FALSE,1,0,0,1512
"Georgia","GA",2020-05-19,TRUE,"Biden",1,124,FALSE,1,0,0,1513
"Georgia","GA",2020-05-19,TRUE,"Biden",2,124,FALSE,1,0,0,1514
"Georgia","GA",2020-05-19,TRUE,"Biden",3,124,FALSE,1,0,0,1515
"Georgia","GA",2020-05-19,TRUE,"Biden",4,124,FALSE,1,0,0,1516
"Georgia","GA",2020-05-19,TRUE,"Biden",5,124,FALSE,1,0,0,1517
"Georgia","GA",2020-05-19,TRUE,"Biden",6,124,FALSE,1,0,0,1518
"Georgia","GA",2020-05-19,TRUE,"Biden",7,124,FALSE,1,0,0,1519
"Georgia","GA",2020-05-19,TRUE,"Biden",8,124,FALSE,1,0,0,1520
"Georgia","GA",2020-05-19,TRUE,"Biden",9,124,FALSE,1,0,0,1521
"Georgia","GA",2020-05-19,TRUE,"Biden",10,124,FALSE,1,0,0,1522
"Georgia","GA",2020-05-19,TRUE,"Biden",11,124,FALSE,1,0,0,1523
"Georgia","GA",2020-05-19,TRUE,"Biden",12,124,FALSE,1,0,0,1524
"Georgia","GA",2020-05-19,TRUE,"Biden",13,124,FALSE,1,0,0,1525
"Georgia","GA",2020-05-19,TRUE,"Biden",14,124,FALSE,1,0,0,1526
"Georgia","GA",2020-05-19,TRUE,"Biden",15,124,FALSE,1,0,0,1527
"Georgia","GA",2020-05-19,TRUE,"Biden",16,124,FALSE,1,0,0,1528
"Georgia","GA",2020-05-19,TRUE,"Biden",17,124,FALSE,1,0,0,1529
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,119,FALSE,0,1,0,1040
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,120,FALSE,0,1,0,1047
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,121,FALSE,0,1,0,1052
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,121,FALSE,0,1,0,1053
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,121,FALSE,0,1,0,1054
"Georgia","GA",2020-05-19,TRUE,"Sanders",17,122,FALSE,0,1,0,1055
"Georgia","GA",2020-05-19,TRUE,"Sanders",18,122,FALSE,0,1,0,1056
"Georgia","GA",2020-05-19,TRUE,"Sanders",19,122,FALSE,0,1,0,1057
"Georgia","GA",2020-05-19,TRUE,"Sanders",20,122,FALSE,0,1,0,1058
"Georgia","GA",2020-05-19,TRUE,"Sanders",21,122,FALSE,0,1,0,1059
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,122,FALSE,0,1,0,1060
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,122,FALSE,0,1,0,1061
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,122,FALSE,0,1,0,1062
"Georgia","GA",2020-05-19,TRUE,"Sanders",18,123,FALSE,0,1,0,1063
"Georgia","GA",2020-05-19,TRUE,"Sanders",19,123,FALSE,0,1,0,1064
"Georgia","GA",2020-05-19,TRUE,"Sanders",20,123,FALSE,0,1,0,1065
"Georgia","GA",2020-05-19,TRUE,"Sanders",21,123,FALSE,0,1,0,1066
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,123,FALSE,0,1,0,1067
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,123,FALSE,0,1,0,1068
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,123,FALSE,0,1,0,1069
"Georgia","GA",2020-05-19,TRUE,"Sanders",19,124,FALSE,0,1,0,1070
"Georgia","GA",2020-05-19,TRUE,"Sanders",20,124,FALSE,0,1,0,1071
"Georgia","GA",2020-05-19,TRUE,"Sanders",21,124,FALSE,0,1,0,1072
"Georgia","GA",2020-05-19,TRUE,"Sanders",22,124,FALSE,0,1,0,1073
"Georgia","GA",2020-05-19,TRUE,"Sanders",23,124,FALSE,0,1,0,1074
"Georgia","GA",2020-05-19,TRUE,"Sanders",24,124,FALSE,0,1,0,1075
"Georgia","GA",2020-05-19,TRUE,"Split",18,124,FALSE,0.2,0.8,0,7
"Guam","GU",2020-05-02,FALSE,"Biden",13,118,FALSE,1,0,0,1427
"Guam","GU",2020-05-02,FALSE,"Biden",14,118,FALSE,1,0,0,1428
"Guam","GU",2020-05-02,FALSE,"Biden",15,118,FALSE,1,0,0,1429
"Guam","GU",2020-05-02,FALSE,"Biden",16,118,FALSE,1,0,0,1430
"Guam","GU",2020-05-02,FALSE,"Sanders",18,118,FALSE,0,1,0,1027
"Guam","GU",2020-05-02,FALSE,"Sanders",19,118,FALSE,0,1,0,1028
"Guam","GU",2020-05-02,FALSE,"Split",17,118,FALSE,0.4,0.6,0,4
"Hawaii","HI",2020-05-23,TRUE,"Biden",5,127,FALSE,1,0,0,1564
"Hawaii","HI",2020-05-23,TRUE,"Biden",6,127,FALSE,1,0,0,1565
"Hawaii","HI",2020-05-23,TRUE,"Biden",7,127,FALSE,1,0,0,1566
"Hawaii","HI",2020-05-23,TRUE,"Biden",8,127,FALSE,1,0,0,1567
"Hawaii","HI",2020-05-23,TRUE,"Biden",6,128,FALSE,1,0,0,1579
"Hawaii","HI",2020-05-23,TRUE,"Biden",7,128,FALSE,1,0,0,1580
"Hawaii","HI",2020-05-23,TRUE,"Biden",8,128,FALSE,1,0,0,1581
"Hawaii","HI",2020-05-23,TRUE,"Biden",9,128,FALSE,1,0,0,1582
"Hawaii","HI",2020-05-23,TRUE,"Biden",10,128,FALSE,1,0,0,1583
"Hawaii","HI",2020-05-23,TRUE,"Biden",11,128,FALSE,1,0,0,1584
"Hawaii","HI",2020-05-23,TRUE,"Biden",12,128,FALSE,1,0,0,1585
"Hawaii","HI",2020-05-23,TRUE,"Biden",13,128,FALSE,1,0,0,1586
"Hawaii","HI",2020-05-23,TRUE,"Biden",14,128,FALSE,1,0,0,1587
"Hawaii","HI",2020-05-23,TRUE,"Sanders",22,127,FALSE,0,1,0,1100
"Hawaii","HI",2020-05-23,TRUE,"Sanders",23,127,FALSE,0,1,0,1101
"Hawaii","HI",2020-05-23,TRUE,"Sanders",16,128,FALSE,0,1,0,1103
"Hawaii","HI",2020-05-23,TRUE,"Sanders",17,128,FALSE,0,1,0,1104
"Hawaii","HI",2020-05-23,TRUE,"Sanders",18,128,FALSE,0,1,0,1105
"Hawaii","HI",2020-05-23,TRUE,"Sanders",19,128,FALSE,0,1,0,1106
"Hawaii","HI",2020-05-23,TRUE,"Sanders",20,128,FALSE,0,1,0,1107
"Hawaii","HI",2020-05-23,TRUE,"Sanders",21,128,FALSE,0,1,0,1108
"Hawaii","HI",2020-05-23,TRUE,"Sanders",22,128,FALSE,0,1,0,1109
"Hawaii","HI",2020-05-23,TRUE,"Sanders",23,128,FALSE,0,1,0,1110
"Hawaii","HI",2020-05-23,TRUE,"Split",15,128,FALSE,0.7,0.3,0,9
"Iowa","IA",2020-02-03,FALSE,"Biden",1,1,TRUE,1,0,0,1
"Iowa","IA",2020-02-03,FALSE,"Biden",2,1,TRUE,1,0,0,2
"Iowa","IA",2020-02-03,FALSE,"Biden",3,1,TRUE,1,0,0,3
"Iowa","IA",2020-02-03,FALSE,"Biden",1,2,TRUE,1,0,0,4
"Iowa","IA",2020-02-03,FALSE,"Biden",2,2,TRUE,1,0,0,5
"Iowa","IA",2020-02-03,FALSE,"Biden",3,2,TRUE,1,0,0,6
"Iowa","IA",2020-02-03,FALSE,"Other",10,1,TRUE,0,0,1,1
"Iowa","IA",2020-02-03,FALSE,"Other",11,1,TRUE,0,0,1,2
"Iowa","IA",2020-02-03,FALSE,"Other",12,1,TRUE,0,0,1,3
"Iowa","IA",2020-02-03,FALSE,"Other",13,1,TRUE,0,0,1,4
"Iowa","IA",2020-02-03,FALSE,"Other",14,1,TRUE,0,0,1,5
"Iowa","IA",2020-02-03,FALSE,"Other",15,1,TRUE,0,0,1,6
"Iowa","IA",2020-02-03,FALSE,"Other",16,1,TRUE,0,0,1,7
"Iowa","IA",2020-02-03,FALSE,"Other",17,1,TRUE,0,0,1,8
"Iowa","IA",2020-02-03,FALSE,"Other",18,1,TRUE,0,0,1,9
"Iowa","IA",2020-02-03,FALSE,"Other",19,1,TRUE,0,0,1,10
"Iowa","IA",2020-02-03,FALSE,"Other",20,1,TRUE,0,0,1,11
"Iowa","IA",2020-02-03,FALSE,"Other",21,1,TRUE,0,0,1,12
"Iowa","IA",2020-02-03,FALSE,"Other",22,1,TRUE,0,0,1,13
"Iowa","IA",2020-02-03,FALSE,"Other",23,1,TRUE,0,0,1,14
"Iowa","IA",2020-02-03,FALSE,"Other",24,1,TRUE,0,0,1,15
"Iowa","IA",2020-02-03,FALSE,"Other",10,2,TRUE,0,0,1,16
"Iowa","IA",2020-02-03,FALSE,"Other",11,2,TRUE,0,0,1,17
"Iowa","IA",2020-02-03,FALSE,"Other",12,2,TRUE,0,0,1,18
"Iowa","IA",2020-02-03,FALSE,"Other",13,2,TRUE,0,0,1,19
"Iowa","IA",2020-02-03,FALSE,"Other",14,2,TRUE,0,0,1,20
"Iowa","IA",2020-02-03,FALSE,"Other",15,2,TRUE,0,0,1,21
"Iowa","IA",2020-02-03,FALSE,"Other",16,2,TRUE,0,0,1,22
"Iowa","IA",2020-02-03,FALSE,"Other",17,2,TRUE,0,0,1,23
"Iowa","IA",2020-02-03,FALSE,"Sanders",4,1,TRUE,0,1,0,1
"Iowa","IA",2020-02-03,FALSE,"Sanders",5,1,TRUE,0,1,0,2
"Iowa","IA",2020-02-03,FALSE,"Sanders",6,1,TRUE,0,1,0,3
"Iowa","IA",2020-02-03,FALSE,"Sanders",7,1,TRUE,0,1,0,4
"Iowa","IA",2020-02-03,FALSE,"Sanders",8,1,TRUE,0,1,0,5
"Iowa","IA",2020-02-03,FALSE,"Sanders",9,1,TRUE,0,1,0,6
"Iowa","IA",2020-02-03,FALSE,"Sanders",4,2,TRUE,0,1,0,7
"Iowa","IA",2020-02-03,FALSE,"Sanders",5,2,TRUE,0,1,0,8
"Iowa","IA",2020-02-03,FALSE,"Sanders",6,2,TRUE,0,1,0,9
"Iowa","IA",2020-02-03,FALSE,"Sanders",7,2,TRUE,0,1,0,10
"Iowa","IA",2020-02-03,FALSE,"Sanders",8,2,TRUE,0,1,0,11
"Iowa","IA",2020-02-03,FALSE,"Sanders",9,2,TRUE,0,1,0,12
"Idaho","ID",2020-03-10,TRUE,"Biden",3,64,TRUE,1,0,0,709
"Idaho","ID",2020-03-10,TRUE,"Biden",4,64,TRUE,1,0,0,710
"Idaho","ID",2020-03-10,TRUE,"Biden",5,64,TRUE,1,0,0,711
"Idaho","ID",2020-03-10,TRUE,"Biden",6,64,TRUE,1,0,0,712
"Idaho","ID",2020-03-10,TRUE,"Biden",7,64,TRUE,1,0,0,713
"Idaho","ID",2020-03-10,TRUE,"Biden",8,64,TRUE,1,0,0,714
"Idaho","ID",2020-03-10,TRUE,"Biden",9,64,TRUE,1,0,0,715
"Idaho","ID",2020-03-10,TRUE,"Biden",10,64,TRUE,1,0,0,716
"Idaho","ID",2020-03-10,TRUE,"Biden",11,64,TRUE,1,0,0,717
"Idaho","ID",2020-03-10,TRUE,"Biden",12,64,TRUE,1,0,0,718
"Idaho","ID",2020-03-10,TRUE,"Biden",13,64,TRUE,1,0,0,719
"Idaho","ID",2020-03-10,TRUE,"Sanders",14,64,TRUE,0,1,0,628
"Idaho","ID",2020-03-10,TRUE,"Sanders",15,64,TRUE,0,1,0,629
"Idaho","ID",2020-03-10,TRUE,"Sanders",16,64,TRUE,0,1,0,630
"Idaho","ID",2020-03-10,TRUE,"Sanders",17,64,TRUE,0,1,0,631
"Idaho","ID",2020-03-10,TRUE,"Sanders",18,64,TRUE,0,1,0,632
"Idaho","ID",2020-03-10,TRUE,"Sanders",19,64,TRUE,0,1,0,633
"Idaho","ID",2020-03-10,TRUE,"Sanders",20,64,TRUE,0,1,0,634
"Idaho","ID",2020-03-10,TRUE,"Sanders",21,64,TRUE,0,1,0,635
"Idaho","ID",2020-03-10,TRUE,"Sanders",22,64,TRUE,0,1,0,636
"Illinois","IL",2020-03-17,TRUE,"Biden",1,91,TRUE,1,0,0,1124
"Illinois","IL",2020-03-17,TRUE,"Biden",2,91,TRUE,1,0,0,1125
"Illinois","IL",2020-03-17,TRUE,"Biden",3,91,TRUE,1,0,0,1126
"Illinois","IL",2020-03-17,TRUE,"Biden",4,91,TRUE,1,0,0,1127
"Illinois","IL",2020-03-17,TRUE,"Biden",5,91,TRUE,1,0,0,1128
"Illinois","IL",2020-03-17,TRUE,"Biden",6,91,TRUE,1,0,0,1129
"Illinois","IL",2020-03-17,TRUE,"Biden",7,91,TRUE,1,0,0,1130
"Illinois","IL",2020-03-17,TRUE,"Biden",8,91,TRUE,1,0,0,1131
"Illinois","IL",2020-03-17,TRUE,"Biden",9,91,TRUE,1,0,0,1132
"Illinois","IL",2020-03-17,TRUE,"Biden",10,91,TRUE,1,0,0,1133
"Illinois","IL",2020-03-17,TRUE,"Biden",11,91,TRUE,1,0,0,1134
"Illinois","IL",2020-03-17,TRUE,"Biden",12,91,TRUE,1,0,0,1135
"Illinois","IL",2020-03-17,TRUE,"Biden",13,91,TRUE,1,0,0,1136
"Illinois","IL",2020-03-17,TRUE,"Biden",14,91,TRUE,1,0,0,1137
"Illinois","IL",2020-03-17,TRUE,"Biden",15,91,TRUE,1,0,0,1138
"Illinois","IL",2020-03-17,TRUE,"Biden",1,92,TRUE,1,0,0,1139
"Illinois","IL",2020-03-17,TRUE,"Biden",2,92,TRUE,1,0,0,1140
"Illinois","IL",2020-03-17,TRUE,"Biden",3,92,TRUE,1,0,0,1141
"Illinois","IL",2020-03-17,TRUE,"Biden",4,92,TRUE,1,0,0,1142
"Illinois","IL",2020-03-17,TRUE,"Biden",5,92,TRUE,1,0,0,1143
"Illinois","IL",2020-03-17,TRUE,"Biden",6,92,TRUE,1,0,0,1144
"Illinois","IL",2020-03-17,TRUE,"Biden",7,92,TRUE,1,0,0,1145
"Illinois","IL",2020-03-17,TRUE,"Biden",8,92,TRUE,1,0,0,1146
"Illinois","IL",2020-03-17,TRUE,"Biden",9,92,TRUE,1,0,0,1147
"Illinois","IL",2020-03-17,TRUE,"Biden",10,92,TRUE,1,0,0,1148
"Illinois","IL",2020-03-17,TRUE,"Biden",11,92,TRUE,1,0,0,1149
"Illinois","IL",2020-03-17,TRUE,"Biden",12,92,TRUE,1,0,0,1150
"Illinois","IL",2020-03-17,TRUE,"Biden",13,92,TRUE,1,0,0,1151
"Illinois","IL",2020-03-17,TRUE,"Biden",14,92,TRUE,1,0,0,1152
"Illinois","IL",2020-03-17,TRUE,"Biden",15,92,TRUE,1,0,0,1153
"Illinois","IL",2020-03-17,TRUE,"Biden",1,93,TRUE,1,0,0,1154
"Illinois","IL",2020-03-17,TRUE,"Biden",2,93,TRUE,1,0,0,1155
"Illinois","IL",2020-03-17,TRUE,"Biden",3,93,TRUE,1,0,0,1156
"Illinois","IL",2020-03-17,TRUE,"Biden",4,93,TRUE,1,0,0,1157
"Illinois","IL",2020-03-17,TRUE,"Biden",5,93,TRUE,1,0,0,1158
"Illinois","IL",2020-03-17,TRUE,"Biden",6,93,TRUE,1,0,0,1159
"Illinois","IL",2020-03-17,TRUE,"Biden",7,93,TRUE,1,0,0,1160
"Illinois","IL",2020-03-17,TRUE,"Biden",8,93,TRUE,1,0,0,1161
"Illinois","IL",2020-03-17,TRUE,"Biden",9,93,TRUE,1,0,0,1162
"Illinois","IL",2020-03-17,TRUE,"Biden",10,93,TRUE,1,0,0,1163
"Illinois","IL",2020-03-17,TRUE,"Biden",11,93,TRUE,1,0,0,1164
"Illinois","IL",2020-03-17,TRUE,"Biden",12,93,TRUE,1,0,0,1165
"Illinois","IL",2020-03-17,TRUE,"Biden",13,93,TRUE,1,0,0,1166
"Illinois","IL",2020-03-17,TRUE,"Biden",14,93,TRUE,1,0,0,1167
"Illinois","IL",2020-03-17,TRUE,"Biden",15,93,TRUE,1,0,0,1168
"Illinois","IL",2020-03-17,TRUE,"Biden",1,94,TRUE,1,0,0,1169
"Illinois","IL",2020-03-17,TRUE,"Biden",2,94,TRUE,1,0,0,1170
"Illinois","IL",2020-03-17,TRUE,"Biden",3,94,TRUE,1,0,0,1171
"Illinois","IL",2020-03-17,TRUE,"Biden",4,94,TRUE,1,0,0,1172
"Illinois","IL",2020-03-17,TRUE,"Biden",5,94,TRUE,1,0,0,1173
"Illinois","IL",2020-03-17,TRUE,"Biden",6,94,TRUE,1,0,0,1174
"Illinois","IL",2020-03-17,TRUE,"Biden",7,94,TRUE,1,0,0,1175
"Illinois","IL",2020-03-17,TRUE,"Biden",8,94,TRUE,1,0,0,1176
"Illinois","IL",2020-03-17,TRUE,"Biden",9,94,TRUE,1,0,0,1177
"Illinois","IL",2020-03-17,TRUE,"Biden",10,94,TRUE,1,0,0,1178
"Illinois","IL",2020-03-17,TRUE,"Biden",11,94,TRUE,1,0,0,1179
"Illinois","IL",2020-03-17,TRUE,"Biden",12,94,TRUE,1,0,0,1180
"Illinois","IL",2020-03-17,TRUE,"Biden",13,94,TRUE,1,0,0,1181
"Illinois","IL",2020-03-17,TRUE,"Biden",14,94,TRUE,1,0,0,1182
"Illinois","IL",2020-03-17,TRUE,"Biden",15,94,TRUE,1,0,0,1183
"Illinois","IL",2020-03-17,TRUE,"Biden",1,95,TRUE,1,0,0,1184
"Illinois","IL",2020-03-17,TRUE,"Biden",2,95,TRUE,1,0,0,1185
"Illinois","IL",2020-03-17,TRUE,"Biden",3,95,TRUE,1,0,0,1186
"Illinois","IL",2020-03-17,TRUE,"Biden",4,95,TRUE,1,0,0,1187
"Illinois","IL",2020-03-17,TRUE,"Biden",5,95,TRUE,1,0,0,1188
"Illinois","IL",2020-03-17,TRUE,"Biden",6,95,TRUE,1,0,0,1189
"Illinois","IL",2020-03-17,TRUE,"Biden",7,95,TRUE,1,0,0,1190
"Illinois","IL",2020-03-17,TRUE,"Biden",8,95,TRUE,1,0,0,1191
"Illinois","IL",2020-03-17,TRUE,"Biden",9,95,TRUE,1,0,0,1192
"Illinois","IL",2020-03-17,TRUE,"Biden",10,95,TRUE,1,0,0,1193
"Illinois","IL",2020-03-17,TRUE,"Biden",11,95,TRUE,1,0,0,1194
"Illinois","IL",2020-03-17,TRUE,"Biden",12,95,TRUE,1,0,0,1195
"Illinois","IL",2020-03-17,TRUE,"Biden",13,95,TRUE,1,0,0,1196
"Illinois","IL",2020-03-17,TRUE,"Biden",14,95,TRUE,1,0,0,1197
"Illinois","IL",2020-03-17,TRUE,"Biden",15,95,TRUE,1,0,0,1198
"Illinois","IL",2020-03-17,TRUE,"Biden",1,96,TRUE,1,0,0,1199
"Illinois","IL",2020-03-17,TRUE,"Biden",2,96,TRUE,1,0,0,1200
"Illinois","IL",2020-03-17,TRUE,"Biden",3,96,TRUE,1,0,0,1201
"Illinois","IL",2020-03-17,TRUE,"Biden",4,96,TRUE,1,0,0,1202
"Illinois","IL",2020-03-17,TRUE,"Biden",5,96,TRUE,1,0,0,1203
"Illinois","IL",2020-03-17,TRUE,"Biden",6,96,TRUE,1,0,0,1204
"Illinois","IL",2020-03-17,TRUE,"Biden",7,96,TRUE,1,0,0,1205
"Illinois","IL",2020-03-17,TRUE,"Biden",8,96,TRUE,1,0,0,1206
"Illinois","IL",2020-03-17,TRUE,"Biden",9,96,TRUE,1,0,0,1207
"Illinois","IL",2020-03-17,TRUE,"Biden",10,96,TRUE,1,0,0,1208
"Illinois","IL",2020-03-17,TRUE,"Biden",11,96,TRUE,1,0,0,1209
"Illinois","IL",2020-03-17,TRUE,"Biden",12,96,TRUE,1,0,0,1210
"Illinois","IL",2020-03-17,TRUE,"Biden",13,96,TRUE,1,0,0,1211
"Illinois","IL",2020-03-17,TRUE,"Biden",14,96,TRUE,1,0,0,1212
"Illinois","IL",2020-03-17,TRUE,"Biden",15,96,TRUE,1,0,0,1213
"Illinois","IL",2020-03-17,TRUE,"Biden",11,97,TRUE,1,0,0,1214
"Illinois","IL",2020-03-17,TRUE,"Biden",12,97,TRUE,1,0,0,1215
"Illinois","IL",2020-03-17,TRUE,"Biden",13,97,TRUE,1,0,0,1216
"Illinois","IL",2020-03-17,TRUE,"Biden",14,97,TRUE,1,0,0,1217
"Illinois","IL",2020-03-17,TRUE,"Sanders",21,90,TRUE,0,1,0,855
"Illinois","IL",2020-03-17,TRUE,"Sanders",22,90,TRUE,0,1,0,856
"Illinois","IL",2020-03-17,TRUE,"Sanders",23,90,TRUE,0,1,0,857
"Illinois","IL",2020-03-17,TRUE,"Sanders",24,90,TRUE,0,1,0,858
"Illinois","IL",2020-03-17,TRUE,"Sanders",16,91,TRUE,0,1,0,859
"Illinois","IL",2020-03-17,TRUE,"Sanders",17,91,TRUE,0,1,0,860
"Illinois","IL",2020-03-17,TRUE,"Sanders",18,91,TRUE,0,1,0,861
"Illinois","IL",2020-03-17,TRUE,"Sanders",19,91,TRUE,0,1,0,862
"Illinois","IL",2020-03-17,TRUE,"Sanders",20,91,TRUE,0,1,0,863
"Illinois","IL",2020-03-17,TRUE,"Sanders",21,91,TRUE,0,1,0,864
"Illinois","IL",2020-03-17,TRUE,"Sanders",22,91,TRUE,0,1,0,865
"Illinois","IL",2020-03-17,TRUE,"Sanders",23,91,TRUE,0,1,0,866
"Illinois","IL",2020-03-17,TRUE,"Sanders",24,91,TRUE,0,1,0,867
"Illinois","IL",2020-03-17,TRUE,"Sanders",16,92,TRUE,0,1,0,868
"Illinois","IL",2020-03-17,TRUE,"Sanders",17,92,TRUE,0,1,0,869
"Illinois","IL",2020-03-17,TRUE,"Sanders",18,92,TRUE,0,1,0,870
"Illinois","IL",2020-03-17,TRUE,"Sanders",19,92,TRUE,0,1,0,871
"Illinois","IL",2020-03-17,TRUE,"Sanders",20,92,TRUE,0,1,0,872
"Illinois","IL",2020-03-17,TRUE,"Sanders",21,92,TRUE,0,1,0,873
"Illinois","IL",2020-03-17,TRUE,"Sanders",22,92,TRUE,0,1,0,874
"Illinois","IL",2020-03-17,TRUE,"Sanders",23,92,TRUE,0,1,0,875
"Illinois","IL",2020-03-17,TRUE,"Sanders",24,92,TRUE,0,1,0,876
"Illinois","IL",2020-03-17,TRUE,"Sanders",16,93,TRUE,0,1,0,877
"Illinois","IL",2020-03-17,TRUE,"Sanders",17,93,TRUE,0,1,0,878
"Illinois","IL",2020-03-17,TRUE,"Sanders",18,93,TRUE,0,1,0,879
"Illinois","IL",2020-03-17,TRUE,"Sanders",19,93,TRUE,0,1,0,880
"Illinois","IL",2020-03-17,TRUE,"Sanders",20,93,TRUE,0,1,0,881
"Illinois","IL",2020-03-17,TRUE,"Sanders",21,93,TRUE,0,1,0,882
"Illinois","IL",2020-03-17,TRUE,"Sanders",22,93,TRUE,0,1,0,883
"Illinois","IL",2020-03-17,TRUE,"Sanders",23,93,TRUE,0,1,0,884
"Illinois","IL",2020-03-17,TRUE,"Sanders",24,93,TRUE,0,1,0,885
"Illinois","IL",2020-03-17,TRUE,"Sanders",16,94,TRUE,0,1,0,886
"Illinois","IL",2020-03-17,TRUE,"Sanders",17,94,TRUE,0,1,0,887
"Illinois","IL",2020-03-17,TRUE,"Sanders",18,94,TRUE,0,1,0,888
"Illinois","IL",2020-03-17,TRUE,"Sanders",19,94,TRUE,0,1,0,889
"Illinois","IL",2020-03-17,TRUE,"Sanders",20,94,TRUE,0,1,0,890
"Illinois","IL",2020-03-17,TRUE,"Sanders",21,94,TRUE,0,1,0,891
"Illinois","IL",2020-03-17,TRUE,"Sanders",22,94,TRUE,0,1,0,892
"Illinois","IL",2020-03-17,TRUE,"Sanders",23,94,TRUE,0,1,0,893
"Illinois","IL",2020-03-17,TRUE,"Sanders",24,94,TRUE,0,1,0,894
"Illinois","IL",2020-03-17,TRUE,"Sanders",16,95,TRUE,0,1,0,895
"Illinois","IL",2020-03-17,TRUE,"Sanders",17,95,TRUE,0,1,0,896
"Illinois","IL",2020-03-17,TRUE,"Sanders",18,95,TRUE,0,1,0,897
"Illinois","IL",2020-03-17,TRUE,"Sanders",19,95,TRUE,0,1,0,898
"Illinois","IL",2020-03-17,TRUE,"Sanders",20,95,TRUE,0,1,0,899
"Illinois","IL",2020-03-17,TRUE,"Sanders",21,95,TRUE,0,1,0,900
"Illinois","IL",2020-03-17,TRUE,"Sanders",22,95,TRUE,0,1,0,901
"Illinois","IL",2020-03-17,TRUE,"Sanders",23,95,TRUE,0,1,0,902
"Illinois","IL",2020-03-17,TRUE,"Sanders",24,95,TRUE,0,1,0,903
"Illinois","IL",2020-03-17,TRUE,"Sanders",16,96,TRUE,0,1,0,904
"Illinois","IL",2020-03-17,TRUE,"Sanders",17,96,TRUE,0,1,0,905
"Illinois","IL",2020-03-17,TRUE,"Sanders",18,96,TRUE,0,1,0,906
"Illinois","IL",2020-03-17,TRUE,"Sanders",19,96,TRUE,0,1,0,907
"Illinois","IL",2020-03-17,TRUE,"Sanders",20,96,TRUE,0,1,0,908
"Illinois","IL",2020-03-17,TRUE,"Sanders",21,96,TRUE,0,1,0,909
"Illinois","IL",2020-03-17,TRUE,"Sanders",22,96,TRUE,0,1,0,910
"Illinois","IL",2020-03-17,TRUE,"Sanders",23,96,TRUE,0,1,0,911
"Illinois","IL",2020-03-17,TRUE,"Sanders",24,96,TRUE,0,1,0,912
"Illinois","IL",2020-03-17,TRUE,"Sanders",16,97,TRUE,0,1,0,913
"Illinois","IL",2020-03-17,TRUE,"Sanders",17,97,TRUE,0,1,0,914
"Illinois","IL",2020-03-17,TRUE,"Unassigned",15,97,TRUE,0,0,0,9
"Indiana","IN",2020-06-02,TRUE,"Biden",1,130,FALSE,1,0,0,1604
"Indiana","IN",2020-06-02,TRUE,"Biden",1,131,FALSE,1,0,0,1620
"Indiana","IN",2020-06-02,TRUE,"Biden",2,131,FALSE,1,0,0,1621
"Indiana","IN",2020-06-02,TRUE,"Biden",1,132,FALSE,1,0,0,1636
"Indiana","IN",2020-06-02,TRUE,"Biden",2,132,FALSE,1,0,0,1637
"Indiana","IN",2020-06-02,TRUE,"Biden",3,132,FALSE,1,0,0,1638
"Indiana","IN",2020-06-02,TRUE,"Biden",4,132,FALSE,1,0,0,1639
"Indiana","IN",2020-06-02,TRUE,"Biden",5,132,FALSE,1,0,0,1640
"Indiana","IN",2020-06-02,TRUE,"Biden",6,132,FALSE,1,0,0,1641
"Indiana","IN",2020-06-02,TRUE,"Biden",7,132,FALSE,1,0,0,1642
"Indiana","IN",2020-06-02,TRUE,"Biden",2,133,FALSE,1,0,0,1653
