Biathlon,20km Men,Vancouver 2010,Silver,NOR
Biathlon,20km Men,Vancouver 2010,Silver,BLR
Biathlon,20km Men,Salt Lake City 2002,Gold,NOR
Biathlon,20km Men,Salt Lake City 2002,Silver,GER
Biathlon,20km Men,Salt Lake City 2002,Bronze,RUS
Biathlon,20km Men,Calgary 1988,Gold,GDR
Biathlon,20km Men,Calgary 1988,Silver,URS
Biathlon,20km Men,Calgary 1988,Bronze,ITA
Biathlon,20km Men,Lake Placid 1980,Gold,URS
Biathlon,20km Men,Lake Placid 1980,Silver,GDR
Biathlon,20km Men,Lake Placid 1980,Bronze,GDR
Biathlon,20km Men,Innsbruck 1964,Gold,URS
Biathlon,20km Men,Innsbruck 1964,Silver,URS
Biathlon,20km Men,Innsbruck 1964,Bronze,NOR
Biathlon,4x7.5km Relay Men,Sochi 2014,Gold,RUS
Biathlon,4x7.5km Relay Men,Sochi 2014,Silver,GER
Biathlon,4x7.5km Relay Men,Sochi 2014,Bronze,AUT
Biathlon,4x7.5km Relay Men,Turin 2006,Gold,GER
Biathlon,4x7.5km Relay Men,Turin 2006,Silver,RUS
Biathlon,4x7.5km Relay Men,Turin 2006,Bronze,FRA
Biathlon,4x7.5km Relay Men,Nagano 1998,Gold,GER
Biathlon,4x7.5km Relay Men,Nagano 1998,Silver,NOR
Biathlon,4x7.5km Relay Men,Nagano 1998,Bronze,RUS
Biathlon,4x7.5km Relay Men,Albertville 1992,Gold,GER
Biathlon,4x7.5km Relay Men,Albertville 1992,Silver,EUN
Biathlon,4x7.5km Relay Men,Albertville 1992,Bronze,SWE
Biathlon,4x7.5km Relay Men,Sarajevo 1984,Gold,URS
Biathlon,4x7.5km Relay Men,Sarajevo 1984,Silver,NOR
Biathlon,4x7.5km Relay Men,Sarajevo 1984,Bronze,FRG
Biathlon,4x7.5km Relay Men,Innsbruck 1976,Gold,URS
Biathlon,4x7.5km Relay Men,Innsbruck 1976,Silver,FIN
Biathlon,4x7.5km Relay Men,Innsbruck 1976,Bronze,GDR
Biathlon,4x7.5km Relay Men,Grenoble 1968,Gold,URS
Biathlon,4x7.5km Relay Men,Grenoble 1968,Silver,NOR
Biathlon,4x7.5km Relay Men,Grenoble 1968,Bronze,SWE
Biathlon,4x7.5km Relay Men,Vancouver 2010,Gold,NOR
Biathlon,4x7.5km Relay Men,Vancouver 2010,Silver,AUT
Biathlon,4x7.5km Relay Men,Vancouver 2010,Bronze,RUS
Biathlon,4x7.5km Relay Men,Salt Lake City 2002,Gold,NOR
Biathlon,4x7.5km Relay Men,Salt Lake City 2002,Silver,GER
Biathlon,4x7.5km Relay Men,Salt Lake City 2002,Bronze,FRA
Biathlon,4x7.5km Relay Men,Calgary 1988,Gold,URS
Biathlon,4x7.5km Relay Men,Calgary 1988,Silver,FRG
Biathlon,4x7.5km Relay Men,Calgary 1988,Bronze,ITA
Biathlon,4x7.5km Relay Men,Lake Placid 1980,Gold,URS
Biathlon,4x7.5km Relay Men,Lake Placid 1980,Silver,GDR
Biathlon,4x7.5km Relay Men,Lake Placid 1980,Bronze,FRG
Biathlon,10km Pursuit Women,Sochi 2014,Gold,BLR
Biathlon,10km Pursuit Women,Sochi 2014,Silver,NOR
Biathlon,10km Pursuit Women,Sochi 2014,Bronze,SLO
Biathlon,10km Pursuit Women,Turin 2006,Gold,GER
Biathlon,10km Pursuit Women,Turin 2006,Silver,GER
Biathlon,10km Pursuit Women,Turin 2006,Bronze,RUS
Biathlon,10km Pursuit Women,Vancouver 2010,Gold,GER
Biathlon,10km Pursuit Women,Vancouver 2010,Silver,SVK
Biathlon,10km Pursuit Women,Vancouver 2010,Bronze,FRA
Biathlon,10km Pursuit Women,Salt Lake City 2002,Gold,RUS
Biathlon,10km Pursuit Women,Salt Lake City 2002,Silver,GER
Biathlon,10km Pursuit Women,Salt Lake City 2002,Bronze,BUL
Biathlon,"12,5km Mass Start Women",Sochi 2014,Gold,BLR
Biathlon,"12,5km Mass Start Women",Sochi 2014,Silver,CZE
Biathlon,"12,5km Mass Start Women",Sochi 2014,Bronze,NOR
Biathlon,"12,5km Mass Start Women",Turin 2006,Gold,SWE
Biathlon,"12,5km Mass Start Women",Turin 2006,Silver,GER
Biathlon,"12,5km Mass Start Women",Turin 2006,Bronze,GER
Biathlon,"12,5km Mass Start Women",Vancouver 2010,Gold,GER
Biathlon,"12,5km Mass Start Women",Vancouver 2010,Silver,RUS
Biathlon,"12,5km Mass Start Women",Vancouver 2010,Bronze,GER
Biathlon,15km Women,Sochi 2014,Gold,BLR
Biathlon,15km Women,Sochi 2014,Silver,SUI
Biathlon,15km Women,Sochi 2014,Bronze,BLR
Biathlon,15km Women,Turin 2006,Gold,RUS
Biathlon,15km Women,Turin 2006,Silver,GER
Biathlon,15km Women,Turin 2006,Bronze,RUS
Biathlon,15km Women,Nagano 1998,Gold,BUL
Biathlon,15km Women,Nagano 1998,Silver,UKR
Biathlon,15km Women,Nagano 1998,Bronze,GER
Biathlon,15km Women,Albertville 1992,Gold,GER
Biathlon,15km Women,Albertville 1992,Silver,EUN
Biathlon,15km Women,Albertville 1992,Bronze,CAN
Biathlon,15km Women,Vancouver 2010,Gold,NOR
Biathlon,15km Women,Vancouver 2010,Silver,KAZ
Biathlon,15km Women,Vancouver 2010,Bronze,BLR
Biathlon,15km Women,Salt Lake City 2002,Gold,GER
Biathlon,15km Women,Salt Lake City 2002,Silver,NOR
Biathlon,15km Women,Salt Lake City 2002,Bronze,SWE
Biathlon,4x6km Relay Women,Sochi 2014,Gold,UKR
Biathlon,4x6km Relay Women,Sochi 2014,Bronze,NOR
Biathlon,4x6km Relay Women,Turin 2006,Gold,RUS
Biathlon,4x6km Relay Women,Turin 2006,Silver,GER
Biathlon,4x6km Relay Women,Turin 2006,Bronze,FRA
Biathlon,4x6km Relay Women,Vancouver 2010,Gold,RUS
Biathlon,4x6km Relay Women,Vancouver 2010,Silver,FRA
Biathlon,4x6km Relay Women,Vancouver 2010,Bronze,GER
Biathlon,7.5km Women,Sochi 2014,Gold,SVK
Biathlon,7.5km Women,Sochi 2014,Bronze,UKR
Biathlon,7.5km Women,Turin 2006,Gold,FRA
Biathlon,7.5km Women,Turin 2006,Silver,SWE
Biathlon,7.5km Women,Turin 2006,Bronze,UKR
Biathlon,7.5km Women,Nagano 1998,Gold,RUS
Biathlon,7.5km Women,Nagano 1998,Silver,GER
Biathlon,7.5km Women,Nagano 1998,Bronze,GER
Biathlon,7.5km Women,Albertville 1992,Gold,EUN
Biathlon,7.5km Women,Albertville 1992,Silver,GER
Biathlon,7.5km Women,Albertville 1992,Bronze,EUN
Biathlon,7.5km Women,Vancouver 2010,Gold,SVK
Biathlon,7.5km Women,Vancouver 2010,Silver,GER
Biathlon,7.5km Women,Vancouver 2010,Bronze,FRA
Biathlon,7.5km Women,Salt Lake City 2002,Gold,GER
Biathlon,7.5km Women,Salt Lake City 2002,Silver,GER
Biathlon,7.5km Women,Salt Lake City 2002,Bronze,SWE
Biathlon,Mixed Relay,Sochi 2014,Gold,NOR
Biathlon,Mixed Relay,Sochi 2014,Silver,CZE
Biathlon,Mixed Relay,Sochi 2014,Bronze,ITA
Bobsleigh,Four-man Men,Sochi 2014,Silver,LAT
Bobsleigh,Four-man Men,Sochi 2014,Bronze,USA
Bobsleigh,Four-man Men,Turin 2006,Gold,GER
Bobsleigh,Four-man Men,Turin 2006,Silver,RUS
Bobsleigh,Four-man Men,Turin 2006,Bronze,SUI
Bobsleigh,Four-man Men,Nagano 1998,Gold,GER
Bobsleigh,Four-man Men,Nagano 1998,Silver,SUI
Bobsleigh,Four-man Men,Nagano 1998,Bronze,GBR
Bobsleigh,Four-man Men,Nagano 1998,Bronze,FRA
Bobsleigh,Four-man Men,Albertville 1992,Gold,AUT
Bobsleigh,Four-man Men,Albertville 1992,Silver,GER
Bobsleigh,Four-man Men,Albertville 1992,Bronze,SUI
Bobsleigh,Four-man Men,Sarajevo 1984,Gold,GDR
Bobsleigh,Four-man Men,Sarajevo 1984,Silver,GDR
Bobsleigh,Four-man Men,Sarajevo 1984,Bronze,SUI
Bobsleigh,Four-man Men,Innsbruck 1976,Gold,GDR
Bobsleigh,Four-man Men,Innsbruck 1976,Silver,SUI
Bobsleigh,Four-man Men,Innsbruck 1976,Bronze,FRG
Bobsleigh,Four-man Men,Grenoble 1968,Gold,ITA
Bobsleigh,Four-man Men,Grenoble 1968,Silver,AUT
Bobsleigh,Four-man Men,Grenoble 1968,Bronze,SUI
Bobsleigh,Four-man Men,Cortina d'Ampezzo 1956,Gold,SUI
Bobsleigh,Four-man Men,Cortina d'Ampezzo 1956,Silver,ITA
Bobsleigh,Four-man Men,Cortina d'Ampezzo 1956,Bronze,USA
Bobsleigh,Four-man Men,St. Moritz 1948,Gold,USA
Bobsleigh,Four-man Men,St. Moritz 1948,Silver,BEL
Bobsleigh,Four-man Men,St. Moritz 1948,Bronze,USA
Bobsleigh,Four-man Men,Vancouver 2010,Gold,USA
Bobsleigh,Four-man Men,Vancouver 2010,Silver,GER
Bobsleigh,Four-man Men,Vancouver 2010,Bronze,CAN
Bobsleigh,Four-man Men,Salt Lake City 2002,Gold,GER
Bobsleigh,Four-man Men,Salt Lake City 2002,Silver,USA
Bobsleigh,Four-man Men,Salt Lake City 2002,Bronze,USA
Bobsleigh,Four-man Men,Calgary 1988,Gold,SUI
Bobsleigh,Four-man Men,Calgary 1988,Silver,GDR
Bobsleigh,Four-man Men,Calgary 1988,Bronze,URS
Bobsleigh,Four-man Men,Lake Placid 1980,Gold,GDR
Bobsleigh,Four-man Men,Lake Placid 1980,Silver,SUI
Bobsleigh,Four-man Men,Lake Placid 1980,Bronze,GDR
Bobsleigh,Four-man Men,Innsbruck 1964,Gold,CAN
Bobsleigh,Four-man Men,Innsbruck 1964,Silver,AUT
Bobsleigh,Four-man Men,Innsbruck 1964,Bronze,ITA
Bobsleigh,Four-man Men,Oslo 1952,Gold,FRG
Bobsleigh,Four-man Men,Oslo 1952,Silver,USA
Bobsleigh,Four-man Men,Oslo 1952,Bronze,SUI
Bobsleigh,Four-man Men,Garmisch-Partenkirchen 1936,Gold,SUI
Bobsleigh,Four-man Men,Garmisch-Partenkirchen 1936,Silver,SUI
Bobsleigh,Four-man Men,Garmisch-Partenkirchen 1936,Bronze,GBR
Bobsleigh,Two-man Men,Sochi 2014,Silver,SUI
Bobsleigh,Two-man Men,Sochi 2014,Bronze,USA
Bobsleigh,Two-man Men,Turin 2006,Gold,GER
Bobsleigh,Two-man Men,Turin 2006,Silver,CAN
Bobsleigh,Two-man Men,Turin 2006,Bronze,SUI
Bobsleigh,Two-man Men,Nagano 1998,Gold,CAN
Bobsleigh,Two-man Men,Nagano 1998,Gold,ITA
Bobsleigh,Two-man Men,Nagano 1998,Bronze,GER
Bobsleigh,Two-man Men,Albertville 1992,Gold,SUI
Bobsleigh,Two-man Men,Albertville 1992,Silver,GER
Bobsleigh,Two-man Men,Albertville 1992,Bronze,GER
Bobsleigh,Two-man Men,Sarajevo 1984,Gold,GDR
Bobsleigh,Two-man Men,Sarajevo 1984,Silver,GDR
Bobsleigh,Two-man Men,Sarajevo 1984,Bronze,URS
Bobsleigh,Two-man Men,Innsbruck 1976,Gold,GDR
Bobsleigh,Two-man Men,Innsbruck 1976,Silver,FRG
Bobsleigh,Two-man Men,Innsbruck 1976,Bronze,SUI
Bobsleigh,Two-man Men,Grenoble 1968,Gold,ITA
Bobsleigh,Two-man Men,Grenoble 1968,Silver,FRG
Bobsleigh,Two-man Men,Grenoble 1968,Bronze,ROU
Bobsleigh,Two-man Men,Cortina d'Ampezzo 1956,Gold,ITA
Bobsleigh,Two-man Men,Cortina d'Ampezzo 1956,Silver,ITA
Bobsleigh,Two-man Men,Cortina d'Ampezzo 1956,Bronze,SUI
Bobsleigh,Two-man Men,St. Moritz 1948,Gold,SUI
Bobsleigh,Two-man Men,St. Moritz 1948,Silver,SUI
Bobsleigh,Two-man Men,St. Moritz 1948,Bronze,USA
Bobsleigh,Two-man Men,Vancouver 2010,Gold,GER
Bobsleigh,Two-man Men,Vancouver 2010,Silver,GER
Bobsleigh,Two-man Men,Vancouver 2010,Bronze,RUS
Bobsleigh,Two-man Men,Salt Lake City 2002,Gold,GER
Bobsleigh,Two-man Men,Salt Lake City 2002,Silver,SUI
Bobsleigh,Two-man Men,Salt Lake City 2002,Bronze,SUI
Bobsleigh,Two-man Men,Calgary 1988,Gold,URS
Bobsleigh,Two-man Men,Calgary 1988,Silver,GDR
Bobsleigh,Two-man Men,Calgary 1988,Bronze,GDR
Bobsleigh,Two-man Men,Lake Placid 1980,Gold,SUI
Bobsleigh,Two-man Men,Lake Placid 1980,Silver,GDR
Bobsleigh,Two-man Men,Lake Placid 1980,Bronze,GDR
Bobsleigh,Two-man Men,Innsbruck 1964,Gold,GBR
Bobsleigh,Two-man Men,Innsbruck 1964,Silver,ITA
Bobsleigh,Two-man Men,Innsbruck 1964,Bronze,ITA
Bobsleigh,Two-man Men,Oslo 1952,Gold,FRG
Bobsleigh,Two-man Men,Oslo 1952,Silver,USA
Bobsleigh,Two-man Men,Oslo 1952,Bronze,SUI
Bobsleigh,Two-man Men,Garmisch-Partenkirchen 1936,Gold,USA
Bobsleigh,Two-man Men,Garmisch-Partenkirchen 1936,Silver,SUI
Bobsleigh,Two-man Men,Garmisch-Partenkirchen 1936,Bronze,USA
Bobsleigh,Two-man Women,Sochi 2014,Gold,CAN
Bobsleigh,Two-man Women,Sochi 2014,Silver,USA
Bobsleigh,Two-man Women,Sochi 2014,Bronze,USA
Bobsleigh,Two-man Women,Turin 2006,Gold,GER
Bobsleigh,Two-man Women,Turin 2006,Silver,USA
Bobsleigh,Two-man Women,Turin 2006,Bronze,ITA
Bobsleigh,Two-man Women,Vancouver 2010,Gold,CAN
Bobsleigh,Two-man Women,Vancouver 2010,Silver,CAN
Bobsleigh,Two-man Women,Vancouver 2010,Bronze,USA
Bobsleigh,Two-man Women,Salt Lake City 2002,Gold,USA
Bobsleigh,Two-man Women,Salt Lake City 2002,Silver,GER
Bobsleigh,Two-man Women,Salt Lake City 2002,Bronze,GER
Cross Country Skiing,15km Men,Sochi 2014,Gold,SUI
Cross Country Skiing,15km Men,Sochi 2014,Silver,SWE
Cross Country Skiing,15km Men,Sochi 2014,Bronze,SWE
Cross Country Skiing,15km Men,Turin 2006,Gold,EST
Cross Country Skiing,15km Men,Turin 2006,Silver,CZE
Cross Country Skiing,15km Men,Turin 2006,Bronze,GER
Cross Country Skiing,15km Men,Calgary 1988,Gold,URS
Cross Country Skiing,15km Men,Calgary 1988,Silver,NOR
Cross Country Skiing,15km Men,Calgary 1988,Bronze,URS
Cross Country Skiing,15km Men,Lake Placid 1980,Gold,SWE
Cross Country Skiing,15km Men,Lake Placid 1980,Silver,FIN
Cross Country Skiing,15km Men,Lake Placid 1980,Bronze,NOR
Cross Country Skiing,15km Men,Innsbruck 1964,Gold,FIN
Cross Country Skiing,15km Men,Innsbruck 1964,Silver,NOR
Cross Country Skiing,15km Men,Innsbruck 1964,Bronze,SWE
Cross Country Skiing,15km Men,Cortina d'Ampezzo 1956,Gold,NOR
Cross Country Skiing,15km Men,Cortina d'Ampezzo 1956,Silver,SWE
Cross Country Skiing,15km Men,Cortina d'Ampezzo 1956,Bronze,URS
Cross Country Skiing,15km Men,Vancouver 2010,Gold,SUI
Cross Country Skiing,15km Men,Vancouver 2010,Silver,ITA
Cross Country Skiing,15km Men,Vancouver 2010,Bronze,CZE
Cross Country Skiing,15km Men,Salt Lake City 2002,Gold,EST
Cross Country Skiing,15km Men,Salt Lake City 2002,Silver,NOR
Cross Country Skiing,15km Men,Salt Lake City 2002,Bronze,EST
Cross Country Skiing,15km Men,Sarajevo 1984,Gold,SWE
Cross Country Skiing,15km Men,Sarajevo 1984,Silver,FIN
Cross Country Skiing,15km Men,Sarajevo 1984,Bronze,FIN
Cross Country Skiing,15km Men,Innsbruck 1976,Gold,URS
Cross Country Skiing,15km Men,Innsbruck 1976,Silver,URS
Cross Country Skiing,15km Men,Innsbruck 1976,Bronze,FIN
Cross Country Skiing,15km Men,Grenoble 1968,Gold,NOR
Cross Country Skiing,15km Men,Grenoble 1968,Silver,FIN
Cross Country Skiing,15km Men,Grenoble 1968,Bronze,SWE
Cross Country Skiing,15km Men,Squaw Valley 1960,Gold,NOR
Cross Country Skiing,15km Men,Squaw Valley 1960,Silver,SWE
Cross Country Skiing,15km Men,Squaw Valley 1960,Bronze,FIN
Cross Country Skiing,15km 15km Skiathlon,Sochi 2014,Gold,SUI
Cross Country Skiing,15km 15km Skiathlon,Sochi 2014,Silver,SWE
Cross Country Skiing,15km 15km Skiathlon,Sochi 2014,Bronze,NOR
Cross Country Skiing,15km 15km Skiathlon,Turin 2006,Gold,RUS
Cross Country Skiing,15km 15km Skiathlon,Turin 2006,Silver,NOR
Cross Country Skiing,15km 15km Skiathlon,Turin 2006,Bronze,ITA
Cross Country Skiing,15km 15km Skiathlon,Vancouver 2010,Gold,SWE
Cross Country Skiing,15km 15km Skiathlon,Vancouver 2010,Silver,GER
Cross Country Skiing,15km 15km Skiathlon,Vancouver 2010,Bronze,SWE
Cross Country Skiing,4x10km Relay Men,Sochi 2014,Gold,SWE
Cross Country Skiing,4x10km Relay Men,Sochi 2014,Bronze,FRA
Cross Country Skiing,4x10km Relay Men,Turin 2006,Gold,ITA
Cross Country Skiing,4x10km Relay Men,Turin 2006,Silver,GER
Cross Country Skiing,4x10km Relay Men,Turin 2006,Bronze,SWE
Cross Country Skiing,4x10km Relay Men,Nagano 1998,Gold,NOR
Cross Country Skiing,4x10km Relay Men,Nagano 1998,Silver,ITA
Cross Country Skiing,4x10km Relay Men,Nagano 1998,Bronze,FIN
Cross Country Skiing,4x10km Relay Men,Albertville 1992,Gold,NOR
Cross Country Skiing,4x10km Relay Men,Albertville 1992,Silver,ITA
Cross Country Skiing,4x10km Relay Men,Albertville 1992,Bronze,FIN
Cross Country Skiing,4x10km Relay Men,Sarajevo 1984,Gold,SWE
Cross Country Skiing,4x10km Relay Men,Sarajevo 1984,Silver,URS
Cross Country Skiing,4x10km Relay Men,Sarajevo 1984,Bronze,FIN
Cross Country Skiing,4x10km Relay Men,Innsbruck 1976,Gold,FIN
Cross Country Skiing,4x10km Relay Men,Innsbruck 1976,Silver,NOR
Cross Country Skiing,4x10km Relay Men,Innsbruck 1976,Bronze,URS
Cross Country Skiing,4x10km Relay Men,Grenoble 1968,Gold,NOR
Cross Country Skiing,4x10km Relay Men,Grenoble 1968,Silver,SWE
Cross Country Skiing,4x10km Relay Men,Grenoble 1968,Bronze,FIN
Cross Country Skiing,4x10km Relay Men,Squaw Valley 1960,Gold,FIN
Cross Country Skiing,4x10km Relay Men,Squaw Valley 1960,Silver,NOR
Cross Country Skiing,4x10km Relay Men,Squaw Valley 1960,Bronze,URS
Cross Country Skiing,4x10km Relay Men,Oslo 1952,Gold,FIN
Cross Country Skiing,4x10km Relay Men,Oslo 1952,Silver,NOR
Cross Country Skiing,4x10km Relay Men,Oslo 1952,Bronze,SWE
Cross Country Skiing,4x10km Relay Men,Garmisch-Partenkirchen 1936,Gold,FIN
Cross Country Skiing,4x10km Relay Men,Garmisch-Partenkirchen 1936,Silver,NOR
Cross Country Skiing,4x10km Relay Men,Garmisch-Partenkirchen 1936,Bronze,SWE
Cross Country Skiing,4x10km Relay Men,Vancouver 2010,Gold,SWE
Cross Country Skiing,4x10km Relay Men,Vancouver 2010,Silver,NOR
Cross Country Skiing,4x10km Relay Men,Vancouver 2010,Bronze,CZE
Cross Country Skiing,4x10km Relay Men,Salt Lake City 2002,Gold,NOR
Cross Country Skiing,4x10km Relay Men,Salt Lake City 2002,Silver,ITA
Cross Country Skiing,4x10km Relay Men,Salt Lake City 2002,Bronze,GER
Cross Country Skiing,4x10km Relay Men,Calgary 1988,Gold,SWE
Cross Country Skiing,4x10km Relay Men,Calgary 1988,Silver,URS
Cross Country Skiing,4x10km Relay Men,Calgary 1988,Bronze,TCH
Cross Country Skiing,4x10km Relay Men,Lake Placid 1980,Gold,URS
Cross Country Skiing,4x10km Relay Men,Lake Placid 1980,Silver,NOR
Cross Country Skiing,4x10km Relay Men,Lake Placid 1980,Bronze,FIN
Cross Country Skiing,4x10km Relay Men,Innsbruck 1964,Gold,SWE
Cross Country Skiing,4x10km Relay Men,Innsbruck 1964,Silver,FIN
Cross Country Skiing,4x10km Relay Men,Innsbruck 1964,Bronze,URS
Cross Country Skiing,4x10km Relay Men,Cortina d'Ampezzo 1956,Gold,URS
Cross Country Skiing,4x10km Relay Men,Cortina d'Ampezzo 1956,Silver,FIN
Cross Country Skiing,4x10km Relay Men,Cortina d'Ampezzo 1956,Bronze,SWE
Cross Country Skiing,4x10km Relay Men,St. Moritz 1948,Gold,SWE
Cross Country Skiing,4x10km Relay Men,St. Moritz 1948,Silver,FIN
Cross Country Skiing,4x10km Relay Men,St. Moritz 1948,Bronze,NOR
Cross Country Skiing,50km Men,Sochi 2014,Bronze,RUS
Cross Country Skiing,50km Men,Turin 2006,Gold,ITA
Cross Country Skiing,50km Men,Turin 2006,Silver,RUS
Cross Country Skiing,50km Men,Turin 2006,Bronze,AUT
Cross Country Skiing,50km Men,Vancouver 2010,Gold,NOR
Cross Country Skiing,50km Men,Vancouver 2010,Silver,GER
Cross Country Skiing,50km Men,Vancouver 2010,Bronze,SWE
Cross Country Skiing,"Sprint 1,5km Men",Sochi 2014,Gold,NOR
Cross Country Skiing,"Sprint 1,5km Men",Sochi 2014,Silver,SWE
Cross Country Skiing,"Sprint 1,5km Men",Sochi 2014,Bronze,SWE
Cross Country Skiing,"Sprint 1,5km Men",Turin 2006,Gold,SWE
Cross Country Skiing,"Sprint 1,5km Men",Turin 2006,Silver,FRA
Cross Country Skiing,"Sprint 1,5km Men",Turin 2006,Bronze,SWE
Cross Country Skiing,"Sprint 1,5km Men",Vancouver 2010,Gold,RUS
Cross Country Skiing,"Sprint 1,5km Men",Vancouver 2010,Silver,RUS
Cross Country Skiing,"Sprint 1,5km Men",Vancouver 2010,Bronze,NOR
Cross Country Skiing,"Sprint 1,5km Men",Salt Lake City 2002,Gold,NOR
Cross Country Skiing,"Sprint 1,5km Men",Salt Lake City 2002,Silver,GER
Cross Country Skiing,"Sprint 1,5km Men",Salt Lake City 2002,Bronze,ITA
Cross Country Skiing,Team Sprint Men,Sochi 2014,Gold,FIN
Cross Country Skiing,Team Sprint Men,Sochi 2014,Bronze,SWE
Cross Country Skiing,Team Sprint Men,Vancouver 2010,Gold,NOR
Cross Country Skiing,Team Sprint Men,Vancouver 2010,Silver,GER
Cross Country Skiing,Team Sprint Men,Vancouver 2010,Bronze,RUS
Cross Country Skiing,10km Women,Sochi 2014,Gold,POL
Cross Country Skiing,10km Women,Sochi 2014,Silver,SWE
Cross Country Skiing,10km Women,Sochi 2014,Bronze,NOR
Cross Country Skiing,10km Women,Turin 2006,Gold,EST
Cross Country Skiing,10km Women,Turin 2006,Silver,NOR
Cross Country Skiing,10km Women,Turin 2006,Bronze,NOR
Cross Country Skiing,10km Women,Calgary 1988,Gold,URS
Cross Country Skiing,10km Women,Calgary 1988,Silver,URS
Cross Country Skiing,10km Women,Calgary 1988,Bronze,FIN
Cross Country Skiing,10km Women,Lake Placid 1980,Gold,GDR
Cross Country Skiing,10km Women,Lake Placid 1980,Silver,FIN
Cross Country Skiing,10km Women,Lake Placid 1980,Bronze,FIN
Cross Country Skiing,10km Women,Innsbruck 1964,Gold,URS
Cross Country Skiing,10km Women,Innsbruck 1964,Silver,URS
Cross Country Skiing,10km Women,Innsbruck 1964,Bronze,URS
Cross Country Skiing,10km Women,Cortina d'Ampezzo 1956,Gold,URS
Cross Country Skiing,10km Women,Cortina d'Ampezzo 1956,Silver,URS
Cross Country Skiing,10km Women,Cortina d'Ampezzo 1956,Bronze,SWE
Cross Country Skiing,10km Women,Vancouver 2010,Gold,SWE
Cross Country Skiing,10km Women,Vancouver 2010,Silver,EST
Cross Country Skiing,10km Women,Vancouver 2010,Bronze,NOR
Cross Country Skiing,10km Women,Salt Lake City 2002,Gold,NOR
Cross Country Skiing,10km Women,Salt Lake City 2002,Silver,RUS
Cross Country Skiing,10km Women,Salt Lake City 2002,Bronze,ITA
Cross Country Skiing,10km Women,Sarajevo 1984,Gold,FIN
Cross Country Skiing,10km Women,Sarajevo 1984,Silver,URS
Cross Country Skiing,10km Women,Sarajevo 1984,Bronze,NOR
Cross Country Skiing,10km Women,Innsbruck 1976,Gold,URS
Cross Country Skiing,10km Women,Innsbruck 1976,Silver,FIN
Cross Country Skiing,10km Women,Innsbruck 1976,Bronze,URS
Cross Country Skiing,10km Women,Grenoble 1968,Gold,SWE
Cross Country Skiing,10km Women,Grenoble 1968,Silver,NOR
Cross Country Skiing,10km Women,Grenoble 1968,Bronze,NOR
Cross Country Skiing,10km Women,Squaw Valley 1960,Gold,URS
Cross Country Skiing,10km Women,Squaw Valley 1960,Silver,URS
Cross Country Skiing,10km Women,Squaw Valley 1960,Bronze,URS
Cross Country Skiing,10km Women,Oslo 1952,Gold,FIN
Cross Country Skiing,10km Women,Oslo 1952,Silver,FIN
Cross Country Skiing,10km Women,Oslo 1952,Bronze,FIN
Cross Country Skiing,30km Women,Sochi 2014,Gold,NOR
Cross Country Skiing,30km Women,Sochi 2014,Silver,NOR
Cross Country Skiing,30km Women,Sochi 2014,Bronze,NOR
Cross Country Skiing,30km Women,Turin 2006,Gold,CZE
Cross Country Skiing,30km Women,Turin 2006,Silver,RUS
Cross Country Skiing,30km Women,Turin 2006,Bronze,POL
Cross Country Skiing,30km Women,Vancouver 2010,Gold,POL
Cross Country Skiing,30km Women,Vancouver 2010,Silver,NOR
Cross Country Skiing,30km Women,Vancouver 2010,Bronze,FIN
Cross Country Skiing,4x5km Relay Women,Sochi 2014,Gold,SWE
Cross Country Skiing,4x5km Relay Women,Sochi 2014,Silver,FIN
Cross Country Skiing,4x5km Relay Women,Sochi 2014,Bronze,GER
Cross Country Skiing,4x5km Relay Women,Turin 2006,Gold,RUS
Cross Country Skiing,4x5km Relay Women,Turin 2006,Silver,GER
Cross Country Skiing,4x5km Relay Women,Turin 2006,Bronze,ITA
Cross Country Skiing,4x5km Relay Women,Nagano 1998,Gold,RUS
Cross Country Skiing,4x5km Relay Women,Nagano 1998,Silver,NOR
Cross Country Skiing,4x5km Relay Women,Nagano 1998,Bronze,ITA
Cross Country Skiing,4x5km Relay Women,Albertville 1992,Gold,EUN
Cross Country Skiing,4x5km Relay Women,Albertville 1992,Silver,NOR
Cross Country Skiing,4x5km Relay Women,Albertville 1992,Bronze,ITA
Cross Country Skiing,4x5km Relay Women,Sarajevo 1984,Gold,NOR
Cross Country Skiing,4x5km Relay Women,Sarajevo 1984,Silver,TCH
Cross Country Skiing,4x5km Relay Women,Sarajevo 1984,Bronze,FIN
Cross Country Skiing,4x5km Relay Women,Innsbruck 1976,Gold,URS
Cross Country Skiing,4x5km Relay Women,Innsbruck 1976,Silver,FIN
Cross Country Skiing,4x5km Relay Women,Innsbruck 1976,Bronze,GDR
Cross Country Skiing,4x5km Relay Women,Vancouver 2010,Gold,NOR
Cross Country Skiing,4x5km Relay Women,Vancouver 2010,Silver,GER
Cross Country Skiing,4x5km Relay Women,Vancouver 2010,Bronze,FIN
Cross Country Skiing,4x5km Relay Women,Salt Lake City 2002,Gold,GER
Cross Country Skiing,4x5km Relay Women,Salt Lake City 2002,Silver,NOR
Cross Country Skiing,4x5km Relay Women,Salt Lake City 2002,Bronze,SUI
Cross Country Skiing,4x5km Relay Women,Calgary 1988,Gold,URS
Cross Country Skiing,4x5km Relay Women,Calgary 1988,Silver,NOR
Cross Country Skiing,4x5km Relay Women,Calgary 1988,Bronze,FIN
